id,id_grupo,clase_objetivo,macro_sistema,nivel_informacion,texto_usuario,tipo_lenguaje,condicion_operacion,sintomas_presentes,sintomas_negados,dtc,requiere_pregunta,es_contrastivo,clase_contrastiva,fuente,observaciones,source_dataset,source_row_id,source_type,specificity_level,synthetic_or_original
F10-L03-0092,G13-L2-02,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),MOTOR,L2,Motor de inyección directa GDI con 90 mil km; las bujías y bobinas son nuevas pero persiste el ralentí áspero en frío y los tirones en baja.,TALLER,baja_rpm_frio,ralenti_aspero_frio|bujias_bobinas_nuevas,falla_ignicion,,NO,SI,Falla en bujias o bobinas de encendido (misfire),SINTETICO_IA,L2 componentes de encendido nuevos descartan misfire.,dataset_fase10_lote_03.csv,F10-L03-0092,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L03-0093,G13-L2-03,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),MOTOR,L2,Se retiró el múltiple de admisión observándose gruesa capa de carbón negro tipo costra tapando las válvulas de admisión en los 4 cilindros.,TECNICO,inspeccion_multiple,costra_carbon_valvulas_admision,falla_inyector,,NO,NO,,SINTETICO_IA,L2 inspección visual directa de carbón en válvulas.,dataset_fase10_lote_03.csv,F10-L03-0093,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L03-0094,G13-L2-04,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),MOTOR,L2,"Hola, mi auto tiene motor turbo inyección directa; en frío titila la luz de motor con fallos de encendido pero la presión de la bomba de alta está en 60 bar perfecta.",WHATSAPP,arranque_frio,check_titila_frio|presion_bomba_alta_60bar_ok,falla_bomba_combustible,,NO,SI,Bomba de gasolina quemada o con baja presion,SINTETICO_IA,L2 presión de alta 60 bar normal descarta bomba de gasolina.,dataset_fase10_lote_03.csv,F10-L03-0094,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L03-0095,G13-L2-05,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),MOTOR,L2,Pérdida notoria de potencia a partir de 3500 rpm; el motor no respira bien por acumulación de carbonilla en los puertos de admisión y conductos de culata.,TALLER,alta_rpm,restriccion_respiracion_3500rpm|carbonilla_puertos_admision,falla_escape,,NO,NO,,SINTETICO_IA,L2 estrangulamiento de flujo de aire en alta rotación.,dataset_fase10_lote_03.csv,F10-L03-0095,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L03-0096,G13-L2-06,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),MOTOR,L2,El vehículo da tirones al acelerar en frío con código P0300 múltiple; los inyectores se probaron en banco y pulverizan parejo a 120 bar.,TECNICO,aceleracion_frio,tirones_frio_p0300|inyectores_banco_120bar_ok,falla_inyectores,P0300,NO,SI,Inyectores sucios o filtro de combustible obstruido,SINTETICO_IA,L2 inyectores testeados en banco descartan inyección sucia.,dataset_fase10_lote_03.csv,F10-L03-0096,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L03-0097,G13-L2-07,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),MOTOR,L2,El auto arranca tosco y pesado en las mañanas; al acelerar suave entre 1500 y 2000 rpm cabecea hasta que el motor alcanza su temperatura de régimen.,COTIDIANO,1500_2000rpm_frio,arranque_tosco|cabeceo_1500_2000rpm,cabeceo_en_caliente,,NO,NO,,SINTETICO_IA,L2 turbulencia deficiente en rango de bajo régimen.,dataset_fase10_lote_03.csv,F10-L03-0097,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L03-0098,G13-L2-08,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),MOTOR,L2,Mi carro inyeccion directa cabecea feo en frio pero al calentar empareja bien. Ya le cambiaron filtro de gasolina y bujias pero el carbon de las balvulas sigue tapando.,ERROR_ORTOGRAFICO,arranque_frio,cabeceo_frio|filtro_bujias_nuevas,falla_filtro_combustible,,NO,SI,Inyectores sucios o filtro de combustible obstruido,SINTETICO_IA,L2 persistencia tras filtro y bujías con error ortográfico.,dataset_fase10_lote_03.csv,F10-L03-0098,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L03-0099,G13-L2-09,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),MOTOR,L2,Diagnóstico por boroscopio confirmó obstrucción del 40% del área de paso de aire en las válvulas de admisión por depósitos de vapores de aceite de la PCV.,TECNICO,boroscopia_admision,obstruccion_40_porciento_boroscopio|depositos_pcv,falla_valvulas_dobladas,,NO,NO,,SINTETICO_IA,L2 confirmación boroscópica de restricción del 40%.,dataset_fase10_lote_03.csv,F10-L03-0099,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L03-0100,G13-L2-10,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),MOTOR,L2,El motor no responde ágil al acelerador en baja y tiene un bache de aceleración; el consumo aumentó 2 litros cada 100 km en tráfico urbano.,COTIDIANO,trafico_urbano,bache_aceleracion_baja|consumo_alto_urbano,falla_transmision,,NO,NO,,SINTETICO_IA,L2 bache en baja rotación y sobreconsumo urbano.,dataset_fase10_lote_03.csv,F10-L03-0100,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L03-0101,G13-L2-11,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),MOTOR,L2,"Buenas maestro, en frío el carro tironea como si fuera a apagarse. No pierde aceite ni refrigerante, el problema es que se siente atorado de aire al pisarlo.",WHATSAPP,arranque_frio,tironeo_frio|motor_atorado_aire,perdida_aceite|perdida_refrigerante,,NO,SI,Empaque de culata soplado o danado,SINTETICO_IA,L2 motor atorado sin pérdidas de fluidos descarta culata.,dataset_fase10_lote_03.csv,F10-L03-0101,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L03-0102,G13-L2-12,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),MOTOR,L2,Aceleraciones en marchas intermedias presentan titubeo; el sistema de turbulencia de admisión se traba por carbonilla espesa en los ejes de las mariposas flap.,TALLER,marchas_intermedias,titubeo_aceleracion|mariposas_flap_trabadas_carbon,falla_turbo,,NO,SI,Falla en actuador de turbocompresor o VGT en motores alemanes TSI / TFSI,SINTETICO_IA,L2 flaps de admisión atascados por carbón vs turbo.,dataset_fase10_lote_03.csv,F10-L03-0102,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L03-0103,G13-L2-13,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),MOTOR,L2,Falla de encendido aleatoria registrada únicamente durante los primeros 45 segundos de ralentí tras arranque a temperatura ambiente de 15°C.,TECNICO,ralenti_primeros_45seg,misfire_aleatorio_primeros_45seg,misfire_en_caliente,P0300,NO,SI,Falla en bujias o bobinas de encendido (misfire),SINTETICO_IA,L2 ventana térmica exclusiva de 45 segundos.,dataset_fase10_lote_03.csv,F10-L03-0103,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L03-0104,G13-L2-14,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),MOTOR,L2,El auto pierde pique y le cuesta levantar revoluciones en subida; no hay códigos de sensor de oxígeno y la presión de riel está perfecta a 140 bar.,COTIDIANO,subida,falta_pique_subida|riel_140bar_ok,falla_sensor_oxigeno,,NO,SI,Falla en sensor de oxigeno o mezcla rica,SINTETICO_IA,L2 presión de riel 140 bar normal descarta mezcla y bomba.,dataset_fase10_lote_03.csv,F10-L03-0104,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L03-0105,G13-L2-15,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),MOTOR,L2,"Vehículo GDI con 110,000 km sin servicio de descarbonización previo; presenta temblores matutinos y pérdida de respuesta instantánea en el pedal.",TALLER,arranque_frio,temblores_matutinos_gdi_alto_km|pedal_retardado,falla_cuerpo_mariposa,,NO,NO,,SINTETICO_IA,L2 antecedente de kilometraje sin descarbonización.,dataset_fase10_lote_03.csv,F10-L03-0105,LOTE_ESTRATIFICADO_L1_L2_L3,L2,SINTETICO_IA
F10-L03-0106,G13-L3-01,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),MOTOR,L3,"Inspección endoscópica a través del puerto de admisión en motor 2.0 TSI con 95,000 km revela acumulación severa de carbón de hasta 4 mm de espesor en el lomo y vástago de las 8 válvulas de admisión. El vehículo produce fallos de encendido aleatorios P0300 durante los primeros 60 segundos en frío pero la presión de la bomba de alta combustible marca 50 bar en ralentí.",TECNICO,endoscopia_admision_frio,carbon_4mm_valvulas_admision|dtc_p0300_en_frio|bomba_alta_50bar_ok,falla_bomba_combustible,P0300,NO,SI,Bomba de gasolina quemada o con baja presion,SINTETICO_IA,L3 endoscopía 4 mm de carbón con bomba alta en 50 bar.,dataset_fase10_lote_03.csv,F10-L03-0106,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L03-0107,G13-L3-02,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),MOTOR,L3,"El cliente ingresa por tirones intensos en frío y falta de potencia arriba de 3500 rpm. Se verificó con escáner que las bujías, bobinas y catalizador están conformes. Se procedió a realizar limpieza mediante proyección de cáscara de nuez (walnut blasting) en los puertos de admisión, eliminando toda la carbonilla y recuperando suavidad en frío.",TALLER,post_walnut_blasting,tirones_frio_resueltos_walnut_blasting|carbonilla_puertos,falla_encendido,,NO,SI,Falla en bujias o bobinas de encendido (misfire),SINTETICO_IA,L3 walnut blasting restaura marcha y confirma diagnóstico.,dataset_fase10_lote_03.csv,F10-L03-0107,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L03-0108,G13-L3-03,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),MOTOR,L3,Arranque matutino con sacudidas violentas de motor y código P0301 y P0304 durante el régimen de calentamiento por mezcla estratificada deficiente. Al alcanzar 75°C de refrigerante el motor gira redondo sin fallos. El caudal y balance de los inyectores de inyección directa está dentro del 2% en banco de pruebas.,TECNICO,calentamiento_estratificado,sacudidas_frio_p0301_p0304|empareja_a_75c|balance_inyectores_2_porciento,falla_inyectores,P0300,NO,SI,Inyectores sucios o filtro de combustible obstruido,SINTETICO_IA,L3 balance de inyectores al 2% descarta inyectores sucios.,dataset_fase10_lote_03.csv,F10-L03-0108,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L03-0109,G13-L3-04,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),MOTOR,L3,Motor de inyección directa 1.6 GDI presenta bache de aceleración a 2200 rpm y aumento de consumo. Desmontado el múltiple de admisión se constata que las mariposas deflectoras de flujo (tumble flaps) tienen acumulación de resina de aceite carbonizado que restringe el paso de aire un 35 por ciento.,TALLER,inspeccion_flaps,mariposas_tumble_carbonizadas|obstruccion_35_porciento,falla_sensor_maf,,NO,NO,,SINTETICO_IA,L3 flaps deflectoras tumble trabadas por carbonilla.,dataset_fase10_lote_03.csv,F10-L03-0109,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L03-0110,G13-L3-05,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),MOTOR,L3,"Hola maestro, el carro tiembla horrible en las mañanas cuando salgo a trabajar. Ya le cambiaron las 4 bujías de iridio y las 4 bobinas y sigue igualito. En el taller me metieron la cámara por la admisión y las válvulas están como con carbón de parrilla negro y pegajoso.",WHATSAPP,arranque_frio_bujias_nuevas,valvulas_carbon_parrilla|persiste_post_bobinas_bujias,falla_bujias_bobinas,,NO,SI,Falla en bujias o bobinas de encendido (misfire),SINTETICO_IA,L3 relato WhatsApp directo confirmando válvulas carbonizadas.,dataset_fase10_lote_03.csv,F10-L03-0110,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L03-0111,G13-L3-06,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),MOTOR,L3,Pérdida de flujo volumétrico en alta rotación registrada por el sensor MAF reportando solo 110 g/s a 5500 rpm en un motor turbo de 200 hp (especificación normal 160 g/s). La presión de sobrealimentación de turbo es correcta a 1.1 bar pero el aire no ingresa por estrangulamiento de carbón en válvulas.,TECNICO,prueba_flujo_maf_5500rpm,flujo_maf_110gs_bajo|boost_1_1bar_ok|estrangulamiento_carbon,fuga_turbo,,NO,SI,Fuga en mangueras de intercooler o turbocompresor danado,SINTETICO_IA,L3 presión de turbo OK pero MAF bajo por estrangulamiento de carbón.,dataset_fase10_lote_03.csv,F10-L03-0111,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L03-0112,G13-L3-07,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),MOTOR,L3,El vehículo ingresó con ralentí inestable en frío y quejas de falta de aceleración en subidas. Prueba de compresión estática dio 175 psi parejos descartando problemas mecánicos de culata o aros. La inspección óptica reveló carbonilla densa que altera el vórtice de aire de admisión en frío.,TALLER,prueba_compresion_estatica,compresion_175psi_pareja|carbonilla_altera_vortice,falla_culata|desgaste_anillos,,NO,SI,Empaque de culata soplado o danado,SINTETICO_IA,L3 compresión 175 psi pareja descarta culata y anillos.,dataset_fase10_lote_03.csv,F10-L03-0112,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L03-0113,G13-L3-08,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),MOTOR,L3,"DTC P0300 aleatorio registrado en memoria de congelado a 1100 rpm con temperatura de refrigerante a 22°C. El contador de fallos de encendido se detiene totalmente una vez que la temperatura de motor supera los 60°C, comportamiento típico de turbulencia degradada por carbonilla GDI.",TECNICO,freezefram_dtc_p0300,dtc_p0300_freeze_frame_22c|contador_fallos_detiene_60c,misfire_constante_caliente,P0300,NO,SI,Falla en bujias o bobinas de encendido (misfire),SINTETICO_IA,L3 freeze frame a 22°C descarta fallo eléctrico permanente.,dataset_fase10_lote_03.csv,F10-L03-0113,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L03-0114,G13-L3-09,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),MOTOR,L3,Tengo un auto con inyeccion directa que jalonea en frio en las mañanas y gasta gasolina. Le pasaron el escaner y no hay fallas de bomba ni de chispa pero las balvulas de admision estan taponadas de carbon negro. Despues de limpiar con granalla de nuez quedo sedita.,ERROR_ORTOGRAFICO,post_limpieza_granalla,jaloneo_frio|balvulas_taponadas_carbon|granalla_soluciona,falla_bomba_gasolina,,NO,SI,Inyectores sucios o filtro de combustible obstruido,SINTETICO_IA,L3 limpieza con granalla soluciona jaloneo con ortografía informal.,dataset_fase10_lote_03.csv,F10-L03-0114,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L03-0115,G13-L3-10,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),MOTOR,L3,Prueba en dinamómetro muestra curva de par motor con depresión de 35 Nm entre 2000 y 3200 rpm en motor GDI con 80 mil km. Se retiró la rampa de inyección encontrándose inyectores con toberas limpias pero toberas de culata y asientos de válvulas recubiertos de carbonilla apelmazada.,TECNICO,dinamometro_curva_par,depresion_35nm_curva_par|asientos_valvulas_carbonizados,inyectores_obstruidos,,NO,SI,Inyectores sucios o filtro de combustible obstruido,SINTETICO_IA,L3 dinamometría con caída de 35 Nm por válvulas carbonizadas.,dataset_fase10_lote_03.csv,F10-L03-0115,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L03-0116,G13-L3-11,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),MOTOR,L3,El motor presenta titubeos al salir en frío y se apaga en maniobras de estacionamiento matutinas. El cuerpo de aceleración está completamente limpio y calibrado. El desarmado de admisión demostró que la carbonilla impide el sellado marginal de las válvulas en fase fría.,TALLER,maniobras_frio_matutinas,titubeos_frio|cuerpo_aceleracion_limpio|sellado_marginal_carbon,cuerpo_mariposa_sucio,,NO,SI,Cuerpo de aceleracion o valvula IAC sucia,SINTETICO_IA,L3 cuerpo de mariposa limpio descarta IAC y confirma carbón en válvulas.,dataset_fase10_lote_03.csv,F10-L03-0116,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L03-0117,G13-L3-12,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),MOTOR,L3,"Análisis de gases de escape en frío arroja hidrocarburos no quemados altos (450 ppm) que caen a 25 ppm al calentar. El sensor de temperatura de motor ECT responde linealmente y el sistema de inyección directa pulveriza a 100 bar estables, originándose la mala mezcla en las válvulas obstruidas.",TECNICO,analisis_gases_frio,hc_450ppm_frio_cae_25ppm|pulverizacion_100bar_ok,falla_sensor_ect,,NO,NO,,SINTETICO_IA,L3 HC elevado transitorio por mala atomización por carbón.,dataset_fase10_lote_03.csv,F10-L03-0117,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L03-0118,G13-L3-13,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),MOTOR,L3,Auto turbo GDI con falta de respuesta en baja y bache de soplado. Se verificó el actuador del turbocompresor y no tiene holgura ni trabas. Al revisar las válvulas de admisión mediante boroscopio se encontraron pegotes de carbón de 3 mm reduciendo el conducto de aspiración.,TALLER,boroscopia_post_turbo,valvulas_pegotes_3mm_carbon|actuador_turbo_ok,falla_actuador_turbo,,NO,SI,Falla en actuador de turbocompresor o VGT en motores alemanes TSI / TFSI,SINTETICO_IA,L3 actuador de turbo verificado descarta turbo y confirma carbón GDI.,dataset_fase10_lote_03.csv,F10-L03-0118,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L03-0119,G13-L3-14,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),MOTOR,L3,"Buenas, el carro ratea feo apenas lo prendo en el sótano y huele a nafta cruda. Le cambié bujías de platino y filtro de aire pero sigue fallando en frío. El mecánico le sacó el múltiple y las válvulas parecían carbón de leña. Las limpiaron con ultrasonido y walnut y se arregló.",WHATSAPP,arranque_sotano_frio,rateo_frio_sotano|valvulas_carbon_lena|limpieza_resuelve,falla_filtro_aire,,NO,SI,Falla en bujias o bobinas de encendido (misfire),SINTETICO_IA,L3 relato WhatsApp de reparación exitosa de carbonilla.,dataset_fase10_lote_03.csv,F10-L03-0119,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L03-0120,G13-L3-15,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),MOTOR,L3,"Registro de contadores de fallos individuales en PCM muestra 80 eventos de misfire repartidos entre cilindros 1, 2 y 3 durante los primeros 90 segundos a 1200 rpm. Una vez alcanzada la temperatura de ciclo cerrado a 80°C el contador se clava en cero, descartando fallas permanentes de encendido o compresión.",TECNICO,monitoreo_pcm_frio,misfire_primeros_90seg|contador_cero_en_caliente,falla_permanente_chispa,P0300,NO,SI,Falla en bujias o bobinas de encendido (misfire),SINTETICO_IA,L3 contadores de misfire temporalmente acotados a fase fría.,dataset_fase10_lote_03.csv,F10-L03-0120,LOTE_ESTRATIFICADO_L1_L2_L3,L3,SINTETICO_IA
F10-L03-0121,G14-L1-01,Falla en actuador de turbocompresor o VGT en motores alemanes TSI / TFSI,MOTOR,L1,Se prendió la luz EPC en el tablero y el carro perdió fuerza de golpe.,COTIDIANO,aceleracion_autopista,luz_epc|perdida_fuerza_subita,,,SI,NO,,SINTETICO_IA,L1 testigo EPC y corte súbito de turbo.,dataset_fase10_lote_03.csv,F10-L03-0121,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10-L03-0122,G14-L1-02,Falla en actuador de turbocompresor o VGT en motores alemanes TSI / TFSI,MOTOR,L1,"Hola, al acelerar fuerte en tercera se me corta la potencia y no pasa de 80.",WHATSAPP,tercera_marcha,corte_potencia_tercera|no_pasa_80,,,SI,NO,,SINTETICO_IA,L1 corte de potencia en aceleración.,dataset_fase10_lote_03.csv,F10-L03-0122,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
F10-L03-0123,G14-L1-03,Falla en actuador de turbocompresor o VGT en motores alemanes TSI / TFSI,MOTOR,L1,Siento un cascabeleo metálico al soltar el acelerador en el motor turbo.,COTIDIANO,desaceleracion,cascabeleo_metalico_soltar_acelerador,,,SI,NO,,SINTETICO_IA,L1 cascabeleo de varilla/wastegate suelta.,dataset_fase10_lote_03.csv,F10-L03-0123,LOTE_ESTRATIFICADO_L1_L2_L3,L1,SINTETICO_IA
