sintoma,falla,codigo_falla,sistema,severidad
maestro una consulta el carro no arranca solo hace un click seco en las mañanas,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
tengo un problema con mi auto el carro no arranca solo hace un click seco en la pista,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
al salir a trabajar el carro no arranca solo hace un click seco al pasar un rompemuelles,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
tengo un problema con mi auto el carro no arranca solo hace un click seco al pasar un rompemuelles,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
resulta que en mi carro el carro no arranca solo hace un click seco en la pista,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
siento que el carro no arranca solo hace un click seco en las mañanas,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
buenas tardes mecanico el carro no arranca solo hace un click seco cuando voy manejando,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
tablero tenue y no da marcha,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
buenas tardes mecanico tablero tenue y no da marcha al pasar un rompemuelles,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
al salir a trabajar tablero tenue y no da marcha cuando voy manejando,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
sabes que tablero tenue y no da marcha al pasar un rompemuelles,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
sabes que tablero tenue y no da marcha en carabayllo,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
siento que tablero tenue y no da marcha de la nada,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
maestro una consulta tablero tenue y no da marcha cuando voy manejando,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
resulta que en mi carro tablero tenue y no da marcha cuando voy manejando,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
amigo mi auto presenta tablero tenue y no da marcha cuando voy manejando,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
bateria totalmente muerta,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
al salir a trabajar bateria totalmente muerta en carabayllo,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
buenas tardes mecanico bateria totalmente muerta en carabayllo,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
sabes que bateria totalmente muerta en la pista,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
sabes que bateria totalmente muerta en las mañanas,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
siento que bateria totalmente muerta en las mañanas,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
buenas tardes mecanico bateria totalmente muerta de la nada,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
amigo mi auto presenta bateria totalmente muerta de la nada,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
buenas tardes mecanico bateria totalmente muerta cuando voy manejando,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
el arrancador gira pesado,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
amigo mi auto presenta el arrancador gira pesado al acelerar,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
tengo un problema con mi auto el arrancador gira pesado en carabayllo,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
al salir a trabajar el arrancador gira pesado de la nada,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
tengo un problema con mi auto el arrancador gira pesado al acelerar,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
buenas tardes mecanico el arrancador gira pesado de la nada,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
maestro una consulta el arrancador gira pesado de la nada,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
maestro una consulta el arrancador gira pesado en carabayllo,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
buenas tardes mecanico el arrancador gira pesado en carabayllo,Bateria descargada o bornes sulfatados,ELECTRICO_002,Sistema Eléctrico y Carga,media
luz de bateria prendida en el tablero,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
tengo un problema con mi auto luz de bateria prendida en el tablero al pasar un rompemuelles,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
hace dos dias noto que luz de bateria prendida en el tablero de la nada,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
resulta que en mi carro luz de bateria prendida en el tablero al pasar un rompemuelles,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
maestro una consulta luz de bateria prendida en el tablero al pasar un rompemuelles,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
siento que luz de bateria prendida en el tablero en carabayllo,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
al salir a trabajar luz de bateria prendida en el tablero en las mañanas,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
faja del alternador chilla feo al encender,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
resulta que en mi carro faja del alternador chilla feo al encender de la nada,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
buenas tardes mecanico faja del alternador chilla feo al encender de la nada,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
al salir a trabajar faja del alternador chilla feo al encender al acelerar,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
tengo un problema con mi auto faja del alternador chilla feo al encender al pasar un rompemuelles,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
amigo mi auto presenta faja del alternador chilla feo al encender de la nada,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
al salir a trabajar faja del alternador chilla feo al encender en la pista,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
sabes que faja del alternador chilla feo al encender al acelerar,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
tengo un problema con mi auto faja del alternador chilla feo al encender cuando voy manejando,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
las luces del carro van bajando de intensidad al andar,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
al salir a trabajar las luces del carro van bajando de intensidad al andar en las mañanas,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
resulta que en mi carro las luces del carro van bajando de intensidad al andar al pasar un rompemuelles,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
maestro una consulta las luces del carro van bajando de intensidad al andar en la pista,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
sabes que las luces del carro van bajando de intensidad al andar cuando voy manejando,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
maestro una consulta las luces del carro van bajando de intensidad al andar cuando voy manejando,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
amigo mi auto presenta las luces del carro van bajando de intensidad al andar en la pista,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
siento que las luces del carro van bajando de intensidad al andar al acelerar,Alternador defectuoso o placa de diodos quemada,ELECTRICO_001,Sistema Eléctrico y Carga,alta
el electroventilador no prende y el agua hierve,Falla en termostato o motoventilador de radiador,REFRIGERACION_001,Refrigeración,alta
buenas tardes mecanico el electroventilador no prende y el agua hierve de la nada,Falla en termostato o motoventilador de radiador,REFRIGERACION_001,Refrigeración,alta
al salir a trabajar el electroventilador no prende y el agua hierve al acelerar,Falla en termostato o motoventilador de radiador,REFRIGERACION_001,Refrigeración,alta
amigo mi auto presenta el electroventilador no prende y el agua hierve al acelerar,Falla en termostato o motoventilador de radiador,REFRIGERACION_001,Refrigeración,alta
resulta que en mi carro el electroventilador no prende y el agua hierve en las mañanas,Falla en termostato o motoventilador de radiador,REFRIGERACION_001,Refrigeración,alta
sabes que el electroventilador no prende y el agua hierve en las mañanas,Falla en termostato o motoventilador de radiador,REFRIGERACION_001,Refrigeración,alta
amigo mi auto presenta el electroventilador no prende y el agua hierve cuando voy manejando,Falla en termostato o motoventilador de radiador,REFRIGERACION_001,Refrigeración,alta
amigo mi auto presenta el electroventilador no prende y el agua hierve en carabayllo,Falla en termostato o motoventilador de radiador,REFRIGERACION_001,Refrigeración,alta
siento que el electroventilador no prende y el agua hierve cuando voy manejando,Falla en termostato o motoventilador de radiador,REFRIGERACION_001,Refrigeración,alta
el ventilador se queda prendido directo y agota la bateria,Falla en termostato o motoventilador de radiador,REFRIGERACION_001,Refrigeración,alta
amigo mi auto presenta el ventilador se queda prendido directo y agota la bateria cuando voy manejando,Falla en termostato o motoventilador de radiador,REFRIGERACION_001,Refrigeración,alta
buenas tardes mecanico el ventilador se queda prendido directo y agota la bateria en las mañanas,Falla en termostato o motoventilador de radiador,REFRIGERACION_001,Refrigeración,alta
siento que el ventilador se queda prendido directo y agota la bateria al pasar un rompemuelles,Falla en termostato o motoventilador de radiador,REFRIGERACION_001,Refrigeración,alta
siento que el ventilador se queda prendido directo y agota la bateria en las mañanas,Falla en termostato o motoventilador de radiador,REFRIGERACION_001,Refrigeración,alta
tengo un problema con mi auto el ventilador se queda prendido directo y agota la bateria al pasar un rompemuelles,Falla en termostato o motoventilador de radiador,REFRIGERACION_001,Refrigeración,alta
amigo mi auto presenta el ventilador se queda prendido directo y agota la bateria al acelerar,Falla en termostato o motoventilador de radiador,REFRIGERACION_001,Refrigeración,alta
sabes que el ventilador se queda prendido directo y agota la bateria de la nada,Falla en termostato o motoventilador de radiador,REFRIGERACION_001,Refrigeración,alta
siento que el ventilador se queda prendido directo y agota la bateria en carabayllo,Falla en termostato o motoventilador de radiador,REFRIGERACION_001,Refrigeración,alta
motor cascabelea en subidas,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
maestro una consulta motor cascabelea en subidas de la nada,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
amigo mi auto presenta motor cascabelea en subidas cuando voy manejando,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
hace dos dias noto que motor cascabelea en subidas en la pista,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
buenas tardes mecanico motor cascabelea en subidas al acelerar,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
tengo un problema con mi auto motor cascabelea en subidas en las mañanas,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
maestro una consulta motor cascabelea en subidas al pasar un rompemuelles,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
resulta que en mi carro motor cascabelea en subidas cuando voy manejando,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
siento que motor cascabelea en subidas en las mañanas,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
el carro tiembla y se chupa al acelerar,Falla en bujias o bobinas de encendido (misfire),MOTOR_001,Motor,alta
