fila_base,familia_sha256,particion
1011,6ecd3e42487522ad40f45d87cd5f1bf73ffa52a57718cedc6e15c21013f8e3d0,desarrollo
1012,cf399bd97ca82e6923df274c28c20afaea0270613884fb0e209fbb26fe5a52da,desarrollo
1013,09db8688b7ea67f3d23ba8664c63f6a0f162eb262f42039049c160e78bf00576,desarrollo
1014,f91a1044f822ed3ba483f2cd9fdd76d7f4564751fb9c3c642eed519fb1b08c15,desarrollo
1015,5c2b67496f71b7d6c4b415b5f015aaaa7c8239ae67b0295fd09236dcc851bac8,desarrollo
1016,849875a98e0c45a2e3c1ed2630363da463c85fa0bcce7c4f679e2dcd158098b1,desarrollo
1017,174a2f10d475221c1b00c339dc7b393b08f4b233a33ed226421229e0552280be,holdout
1018,cbd533b8b9f19b33206d3a0675b34c071cd708620158212ffdfafcac89a945fb,desarrollo
1019,b50919cf7edfa6017e5869da0e02e343e18c897ea1736a2b295a85518c8f76a9,holdout
1020,163ea91c87040d0854afb4f7161de8c60a896bafe1285c03fa32446cb720ddb2,desarrollo
1021,8725795e1d4e98c35b1715550f452484afe19a14be0c92c23f138d5eef68086c,desarrollo
1022,59648aa653ee7b9a625a9778b4bc984402f284b11361482bf532fb54ba667fdc,desarrollo
1023,bd5075bd77f82602ea44d98f60623c5e980c670b3421f49d6dbee48a18f7d8ed,desarrollo
1024,1ee0cea9045240136a934830ee3e286fe565f3b2d01ec7a9bfd84617f9123014,desarrollo
1025,1ee0cea9045240136a934830ee3e286fe565f3b2d01ec7a9bfd84617f9123014,desarrollo
1026,e393e2960c6a4338794cb2fc12e620ec786b091f8d06c4bab1c655c7fe57078c,desarrollo
1027,759ad8385bea14723bf342e76eb49c749b595a8a67b47194557be0e3aeba4867,holdout
1028,53653f8873b6d8ca0b7c7bfa66a71c9d20374d30d2b9c6c3c84a141dbf7acd34,desarrollo
1029,7df10d51795d13219336d4ad3f8b1da86db762c72aeecee4fec2d42c4034b198,desarrollo
1030,4dec352c5663df69f2a4f0345f1e1b58c94da5b787c0da7946ef56c36c698c60,desarrollo
1031,0daee77f12aa79379c1611025cb5278b6c5a0f7cad55904b49b0224c08c300c9,desarrollo
1032,7c1ff11427cb2757dd254eca3d8226149bec79b36f24fc10b42821aad233b370,desarrollo
1033,63ced3788445394b0448527b61e328c690c1e52c17c90c3c2adbdb10484e51f8,desarrollo
1034,b9276cca3d05c92e9c6917b8efcba06ea519a951c148db9d0db927eb4c5fc7a9,desarrollo
1035,6d2b88fa4fa355594647e4154c845a3b4574db41c49cbe1b2138a14a0a8e85e9,desarrollo
1036,693b4d22cb21641169a9b61652e1e58f973ac7576596f40f8c82cc3289ebecb4,desarrollo
1037,9dd15a62e4d8e2b694e56c5d6a42c5f8c563048affe0f08422769b8de7ba3d0e,desarrollo
1038,fb5c2f78d7386d9bb870bdc75f7d05ccd3b48a58cd91efc478ac260154ce885e,holdout
1039,598e95eba0d19a450899b0029774723530a38c1287ca19543d3faa492adf2851,desarrollo
1040,8d67819164c61aa5cbb5a85a3b947ae34ac4dc758fac9217bf3ed112a6e4e9b6,desarrollo
1041,9dd15a62e4d8e2b694e56c5d6a42c5f8c563048affe0f08422769b8de7ba3d0e,desarrollo
1042,a4c9bcc8d0cb67fea0c746b620cdd37a67de63f088202fda25a5cb0a6505e201,holdout
1043,e356b6f0b509b8a442761bfc63099411b8e596de70d536d6e8210854c848a0f7,holdout
1044,0c5f7929a0b38b20bcca4ddfcd667be2c100f8bed41eedd9d791296f3677c3c4,desarrollo
1045,181a47bfbb482abe96fe2a1ea94c508cb88f88bbc2a63fd524b49de12e4fc5c2,desarrollo
1046,027c4f3b2ad71f91506b555a4092356dc403a4a199a3e8e6f435a29b4c7b4643,desarrollo
1047,5b4deeaba5ac6b987801cb7453bd5a1fc0b5d64656e29e964b377b2cc01dc1e2,holdout
1048,0a3157540c5074c5dee572d7385b170a2182a4826d7393d57946c7c74c7e95f1,desarrollo
1049,65793499691e193590b8aa43750beca4058ab26e385ae233e99236c007da7440,desarrollo
1050,99813589b96f955d03682e3888cec18fda2fb4867bc1f69f02157610cb2739be,desarrollo
1051,f70d53c8fc66b69930d6aa769c85fdeffae8ee617604791e3aea612cd22b8507,desarrollo
1052,b6db9002d8dc9e10ccaec1090d963b127d30dd112561c7b1f9d8129676b49e25,desarrollo
1053,078908f6a8f02136f9156b887da131a926d0eb334ab9a9f3623ee143b24456eb,desarrollo
1054,99813589b96f955d03682e3888cec18fda2fb4867bc1f69f02157610cb2739be,desarrollo
1055,db124763b854d7c1f7ad3ebce7f67d494c0bf2945d35e0fc2d482ce1474e726c,desarrollo
1056,d10f93ab3fff46b61e6afd739569657ce33e07b04fa73d8d5b45af6e71913f65,desarrollo
1057,3d413c9bd4b3a1e632a565505192a72ad87d2ca43d42be03e3fd0b2e5e7d3339,desarrollo
1058,4d65640c2092e5b11443bb6315346d0de68ff63f5a4882c06360561786eb7c90,desarrollo
1059,6ff7e67f58a5e740f037ee5e3dca15773395150462998b76f0eec9f1aca9c704,desarrollo
1060,0d57b0e5099563aa835148c8f9152efd15a94569bb75cfd839e09adad45d8a3a,holdout
1061,fd40e268675a4effffdd83b62260feb7442b9a28e8e73e83a2c3145a3f650dbe,desarrollo
1062,6b037396749e7c23a1c55351bb586fad7438f3816bc0da618a3860bdb4ef6eb6,desarrollo
1063,be4e2813c0135684d77bbd27eb4e08f1bcc7ff21335a10dfd35c4e09627bb997,desarrollo
1064,e25ccbbba80daa151f345d31022afe7148bfcf37943438c2dd1b629de1dd16e2,desarrollo
1065,cf696584d2e859dedbe69984432c5b4e539d4a04426f814885c1e9722d4276a0,desarrollo
1066,a41fc8f68560af96407e5f7342f9409c60de6cad9053e168882d05c7307695e1,desarrollo
1067,7626fd0e195c5aea1d34163e35980868ba386972f2750eba1d24560e49279bc9,desarrollo
1068,be4e2813c0135684d77bbd27eb4e08f1bcc7ff21335a10dfd35c4e09627bb997,desarrollo
1069,4cfaa4d30edd017aa635a7f0427ce42a0b07428a6d84e5cbf9b69fc4996990a2,desarrollo
1070,e96656259bf00dec1b049653ae1aa404a0fbada56cdfcf2fb462b7c35024b739,desarrollo
1071,7675d973cce62b5bb79ac38a037442bd461ef73c054a4d748853de5c2e70cca2,desarrollo
1072,50bddcf1a97d1ec2d38046707d052f6fc4388f73855d8bbb8f3f96ee6efd9576,desarrollo
1073,223aa79fe678306aa3531ec401a82e7d0a56ef36d39fb026dd2f10fcca21c5b5,desarrollo
1074,4ebbcca2f50c04958173e304d7fdd83f0ef0a355754149595bf70a81cb8894d8,desarrollo
1075,b7d49c2ff3558938cd93a4961cb4686083bac1284cf0eee4051cb356b47179fd,desarrollo
1076,e392aa8201fab8f625d12cfd72501db5010db698aa75c6c593fa229efd0b565b,desarrollo
1077,b448f604a433b29017308bdf3ca589d7534320507b612a948fb05dcb1d9fdec9,desarrollo
1078,3cf562d3fabe8af9e4095b7e1ebf804332ca851d658595acddfcaf6cdf85ea5a,desarrollo
1079,cee5bfa847f2d9ec3d4cd5f2de334b616039aaab25dafe7b7cd44983db477255,desarrollo
1080,e8c162564085f153864a655e96bf0c08c9eaa0bab689d0916b1dfdb4e85b51b8,desarrollo
1081,bdec2584402c1e53b8cde8df6620ee813122d1709cac8846e6c44e42b2211b4e,desarrollo
1082,c37a5504be6da0cc104d89ede87d736c8c5ebb8bdfd2e8f6af465fa5e7abc8dd,desarrollo
1083,39d041b105aa7587e6890b5a18095fce2cfa35c102bd6e842470d3790d1f4075,desarrollo
1084,dd6c01594fd8f1f8eb42eeedbae6296d0a3ef4db7f20e9d145ecc2ff07694fbb,desarrollo
1085,24f4d7ec55b48509db6a2a5c17ac4c284f107581cad94c1633b049c3c60d523c,desarrollo
1086,a97dc303edf4282dccc2a63805217c18446ab92820eca6492adca904eb4e0a56,desarrollo
1087,84523d847c2e6802d38e610b5e45670c603d58881afa1a7d844df2db00bd18f5,desarrollo
1088,18ed3fcef98ed556dc4c27cfc43964db8aa976f77ce3879a2eccfb8387f5cc1f,desarrollo
1089,b724e1d1624d56edc78300a49d12c81bdef8ff4deb381594a47c31794315e01b,desarrollo
1090,e853754914599dec9d1206c74e6e937ca432b56aa0d0ededfdffce59f83e18e8,holdout
1091,8e5133e9f848971cb29005515b1870018c47a188ba1c0d781cfc277cd9618d45,desarrollo
1092,b67b163397ca15b0f7a2dec5312a39342e0a911b511162f2565dd6f7feb2579a,desarrollo
1093,315b3ad7868b91b377fda4c40d2071b06ceba853678b4df98344c3e063692232,holdout
1094,c5a29a91a1afa954bbd2b5e41681cc8eeed62252f803c44e5b791fe91efb4571,desarrollo
1095,e8f542909590bf6da2525d9f53e51b4e6a7b61c7f4180fb39c69ad2f29adb992,holdout
1096,7e2958c94cc6248722ce4e62905732c437c29274d27fb98d389ef8c90c6d8731,holdout
1097,54ef18e8e2fbb8f8c047ab0127bbf087ab0fc26e956a7d8002639e2296eb942d,holdout
1098,b7d01d61bb2e9acd7b287f512caed4e58b39dd9f80665283b0dd4385d33b82a7,holdout
1099,cf8778cb8682c14918987987adc1d9d258b6d0b0cee796d81bcb1ee391dd2f9b,desarrollo
1100,764f7ea3705ba39fe9e7bd89446bf905fc6486938f5c293282a2dba515633379,desarrollo
1101,2622de7fd873cce7672d04eeec70d3b1f6b0e5878f2f69b6f4ad728937368ec2,desarrollo
1102,2622de7fd873cce7672d04eeec70d3b1f6b0e5878f2f69b6f4ad728937368ec2,desarrollo
1103,8148e3c9f5b3e0f1fcbfc7370ab2526cb16bb0f938a168514fefa5efcdcfa42e,desarrollo
1104,916bcdf91676773ef22edc49690006b55ff670bfed5c00fbf0ee8561ea660b9b,desarrollo
1105,7183f287742960dbe6246c692c26a31e19677d02b0647be71526b473811b3cf7,holdout
1106,2622de7fd873cce7672d04eeec70d3b1f6b0e5878f2f69b6f4ad728937368ec2,desarrollo
1107,2622de7fd873cce7672d04eeec70d3b1f6b0e5878f2f69b6f4ad728937368ec2,desarrollo
1108,2622de7fd873cce7672d04eeec70d3b1f6b0e5878f2f69b6f4ad728937368ec2,desarrollo
1109,b6e8ad82ce57604e1fdfbde9764107d63d8763df7e5e4c52875623629340b50e,desarrollo
1110,b6e8ad82ce57604e1fdfbde9764107d63d8763df7e5e4c52875623629340b50e,desarrollo
1111,b6e8ad82ce57604e1fdfbde9764107d63d8763df7e5e4c52875623629340b50e,desarrollo
1112,b6e8ad82ce57604e1fdfbde9764107d63d8763df7e5e4c52875623629340b50e,desarrollo
1113,44ff7eb86d21514ced52ba3fbc3ad88404a2dac42d3f57c25f0401051b7992f1,holdout
1114,b6e8ad82ce57604e1fdfbde9764107d63d8763df7e5e4c52875623629340b50e,desarrollo
1115,6bf00254fa8a5b87f4a97272405990e23a367e09e14eeb0f611a04aad5373e64,desarrollo
1116,c1d5f19c0d366b5bd7c7f167c96c0863512fe01e24924453c7a21b747e084890,desarrollo
1117,dc13e31aec8628278dc739a767413fdc0752924aa0e89456b2a7877b15343742,desarrollo
1118,d7baf30853f8fedce2e0603e9750382acb59000e518ea2143b992ed6db2cd09d,desarrollo
1119,d7baf30853f8fedce2e0603e9750382acb59000e518ea2143b992ed6db2cd09d,desarrollo
1120,88424cc2c25d6d6bc7a687c2446f876171fe6dd4a274ba05b08c417fdc9eec3d,desarrollo
1121,d7baf30853f8fedce2e0603e9750382acb59000e518ea2143b992ed6db2cd09d,desarrollo
1122,86107e280499666222f21406798d6a55dfd85b7b85d964d4e6ca9cb543e50d45,desarrollo
1123,9137c687ef3b6a101da4538c32063cce1e496dde9762e59aee5459622cfc5670,desarrollo
1124,d7baf30853f8fedce2e0603e9750382acb59000e518ea2143b992ed6db2cd09d,desarrollo
1125,d7baf30853f8fedce2e0603e9750382acb59000e518ea2143b992ed6db2cd09d,desarrollo
1126,8ee668170a735bcc473cf51eeab82a55a933817606aa908c46fdbe03e9cc609c,desarrollo
1127,fd71e419ff8d6ea956748486b57a7c534d37a1ab565f108421c84b404414afba,desarrollo
1128,fd71e419ff8d6ea956748486b57a7c534d37a1ab565f108421c84b404414afba,desarrollo
1129,fd71e419ff8d6ea956748486b57a7c534d37a1ab565f108421c84b404414afba,desarrollo
1130,8cf0099ccfdb498f8d7b507844822dcc716c2f91b66f48006e6daf1e6814069f,holdout
1131,fd71e419ff8d6ea956748486b57a7c534d37a1ab565f108421c84b404414afba,desarrollo
1132,a80aa2baf43e3e7e5f134989398b069194816a83713c65eac9073c98e290f66d,desarrollo
1133,fd71e419ff8d6ea956748486b57a7c534d37a1ab565f108421c84b404414afba,desarrollo
1134,b570e8ce63f341e20d49948d03f75f81cf8cf8f553f5e3c66c2dba5aeddb70d3,desarrollo
1135,72ed80f2e613bdd2baa27adf37338cf1954914da5952147eeddb3ac02b251f44,desarrollo
1136,d9349a44375fd4bc5b9a98947b838e19c9419f62d0aaf61c9345d015b3de0cc9,desarrollo
1137,d9349a44375fd4bc5b9a98947b838e19c9419f62d0aaf61c9345d015b3de0cc9,desarrollo
1138,d9349a44375fd4bc5b9a98947b838e19c9419f62d0aaf61c9345d015b3de0cc9,desarrollo
1139,d9349a44375fd4bc5b9a98947b838e19c9419f62d0aaf61c9345d015b3de0cc9,desarrollo
1140,3bec026eb9cd58d92da2e5e4ee03869656006163fe723c7f6f385ad4c630dbd4,holdout
1141,d9349a44375fd4bc5b9a98947b838e19c9419f62d0aaf61c9345d015b3de0cc9,desarrollo
1142,2d2d5fce6bd1b9db74dd41ea3145b1c4f171698cf97a999ecc57b22d2d85b011,desarrollo
1143,b7943301afbcf9789b30c1de6364444bf165a3142ebf9ae560d3a177e2e32e87,desarrollo
1144,dc727570c9c47f8fa0e994b77d97ca77d7ae0eda395227d25135670a2aa1cac9,desarrollo
1145,34c0d7c8c0c9624c43d47fa4c90749bdd330914eb3e8dd25521a299ac9d8dd0c,holdout
1146,60c197ae627589d05ee035c7c6b4abbb271a91abc70aaf6d19b383ce1736fd47,desarrollo
1147,c1b42b64d9b014e9041739fc1f06750c719295618d4fb21e12cddf1e86c78212,desarrollo
1148,b83320360916357bbb0e14265ae7e1710367c276d6f3210c6b11dabf9f551f19,holdout
1149,34c0d7c8c0c9624c43d47fa4c90749bdd330914eb3e8dd25521a299ac9d8dd0c,holdout
1150,34c0d7c8c0c9624c43d47fa4c90749bdd330914eb3e8dd25521a299ac9d8dd0c,holdout
1151,de2d3c2b71efa5e9ed4243750988162e2fda00bd4a55d234aebf4c1e66c1ea15,desarrollo
1152,34c0d7c8c0c9624c43d47fa4c90749bdd330914eb3e8dd25521a299ac9d8dd0c,holdout
1153,34c0d7c8c0c9624c43d47fa4c90749bdd330914eb3e8dd25521a299ac9d8dd0c,holdout
1154,3a72f2d582d21438abd1e8676c87944c2a5bf343672851034fe4bc4ff996d8a5,holdout
1155,81432b2705cc1f534c61d7d57b5c0db3afab7d83baeb92a47196433daf3b7c27,desarrollo
1156,18db155dd7d61b7bb0895f5c7d096d0f7a318b9de69433171de514624036f1e7,desarrollo
1157,3a72f2d582d21438abd1e8676c87944c2a5bf343672851034fe4bc4ff996d8a5,holdout
1158,880f823b0dfcdbea3461bc98ac2d8455657b0186acb4390e19dd8b19fd71cd17,desarrollo
1159,3a72f2d582d21438abd1e8676c87944c2a5bf343672851034fe4bc4ff996d8a5,holdout
1160,3a72f2d582d21438abd1e8676c87944c2a5bf343672851034fe4bc4ff996d8a5,holdout
1161,6c46c6d393968afc0b0c23583d23b390d98f1ef63b1f0f3eb1830980aca1125b,desarrollo
1162,3a72f2d582d21438abd1e8676c87944c2a5bf343672851034fe4bc4ff996d8a5,holdout
1163,729bafae186da8bf74564934bff9816a1ab9ef76a569a1aa57d2e7c26f2775cb,holdout
1164,df8ed7c60e2a73bef3ef24c604a7c439af7d549b6a007cf95fbe4689853500ba,desarrollo
1165,729bafae186da8bf74564934bff9816a1ab9ef76a569a1aa57d2e7c26f2775cb,holdout
1166,3783019d7a0797033893dcf5b049e3d233a5bf1ad656540608970c670843c009,desarrollo
1167,315ee6a35dc48ca9b53834b906bdb45dd3fb09ebd1e72386bfb47e9df70e3705,desarrollo
1168,729bafae186da8bf74564934bff9816a1ab9ef76a569a1aa57d2e7c26f2775cb,holdout
1169,729bafae186da8bf74564934bff9816a1ab9ef76a569a1aa57d2e7c26f2775cb,holdout
1170,41ba70a4fc5fd441a5b4f9fdcbc5fa8112990b2bcd5d68744956a97f6fe45e6b,desarrollo
1171,729bafae186da8bf74564934bff9816a1ab9ef76a569a1aa57d2e7c26f2775cb,holdout
1172,d24bc04f0a6c6493b49cf30f778c181036df5e8ca78d3d6cffe7e39466937608,desarrollo
1173,b636201d710889709d5df6aa8d163dfbde863cd98101a1abcfd3a0039dae0356,desarrollo
1174,d24bc04f0a6c6493b49cf30f778c181036df5e8ca78d3d6cffe7e39466937608,desarrollo
1175,a32987e1f49c9cb1a488dc492a00b96ea842b11b47d6626b3fa4be66facf6e5b,desarrollo
1176,c25805d9f42e30aadaab389ba6a8fa5f2510136b1f3af0e168566d70bd237c28,desarrollo
1177,d24bc04f0a6c6493b49cf30f778c181036df5e8ca78d3d6cffe7e39466937608,desarrollo
1178,d24bc04f0a6c6493b49cf30f778c181036df5e8ca78d3d6cffe7e39466937608,desarrollo
1179,22cc4affd0f89ed163bed06bcc68b6987c973c474a084193179e2384facabe78,desarrollo
1180,c52b4d912aa9c7463ea61ac97ed9c915547395e83cdc1e370a68510833906698,desarrollo
1181,c52b4d912aa9c7463ea61ac97ed9c915547395e83cdc1e370a68510833906698,desarrollo
1182,d2e85740afd5ed742a1f90c69aca80e17aa9b777622a97beb776e1c3b22eb0d1,desarrollo
1183,cbd2a7b9feea639717e855c0e8669fab1c38d1ec74ab45c0b159baeb60bc6593,holdout
1184,c52b4d912aa9c7463ea61ac97ed9c915547395e83cdc1e370a68510833906698,desarrollo
1185,c52b4d912aa9c7463ea61ac97ed9c915547395e83cdc1e370a68510833906698,desarrollo
1186,349e194026f114674fa859939d8de29fa5eb7e406d3372c4769ae019a09fce26,desarrollo
1187,71ef3568189bb746929108587037583f448f14c3cea16bbd74f3a29e679b045a,desarrollo
1188,c52b4d912aa9c7463ea61ac97ed9c915547395e83cdc1e370a68510833906698,desarrollo
1189,f07d2f07ddb7cfca071b3cb10f84a7eb124d50f8ee0d3d89ffcea0a541d34516,desarrollo
1190,f07d2f07ddb7cfca071b3cb10f84a7eb124d50f8ee0d3d89ffcea0a541d34516,desarrollo
1191,b4c066178e0e71c5ae9c5ed616038fffa4da2271b2d2ac3c93ad9d9bcf7153fe,desarrollo
1192,f07d2f07ddb7cfca071b3cb10f84a7eb124d50f8ee0d3d89ffcea0a541d34516,desarrollo
1193,d63b83acca4347527aa9519ab5c916d28b01e0c4ec5d92663044e9c6223ed92f,desarrollo
1194,f07d2f07ddb7cfca071b3cb10f84a7eb124d50f8ee0d3d89ffcea0a541d34516,desarrollo
1195,f07d2f07ddb7cfca071b3cb10f84a7eb124d50f8ee0d3d89ffcea0a541d34516,desarrollo
1196,a11872eb969ac391aba2f8c28878c4aa8c97ac250cfd9684e418660427c25187,desarrollo
1197,249ae3975e610f9f9f81d42888d3e1c6c9d067ef23bdd717f62fcdd2be77b52d,desarrollo
1198,d345bf4a6e648d1e5a2c71613a4ec8897a8c9ffd2cfeecec5eb627b1e7868160,desarrollo
1199,d345bf4a6e648d1e5a2c71613a4ec8897a8c9ffd2cfeecec5eb627b1e7868160,desarrollo
1200,d345bf4a6e648d1e5a2c71613a4ec8897a8c9ffd2cfeecec5eb627b1e7868160,desarrollo
1201,7372464c3c5121f00aa1fd78a16dbd6d3101e882abc65ef05bc6113cd3b3ef3d,desarrollo
1202,9c9581b8843a75b76875d51448cbe6c8ccdf828cfb789976b03522d58fadc534,desarrollo
1203,d345bf4a6e648d1e5a2c71613a4ec8897a8c9ffd2cfeecec5eb627b1e7868160,desarrollo
1204,0d5c3beebf0523bc6015f63e42331d30d673e2f0e6ed31d010dc165a5b34c24e,holdout
1205,b1e4cfd8754e4c95a62b15b3626a743dff7357fff876362ae539285c462bfdf3,desarrollo
1206,f3d0a412c07bcb828ab7e61ad32d04f5390a393d635b39e46f372b9fd38f87a8,desarrollo
1207,f3d0a412c07bcb828ab7e61ad32d04f5390a393d635b39e46f372b9fd38f87a8,desarrollo
1208,5a8054160f5010ab7a41fb1f7ed11fe73f969b3e27b00bbd1722e68bd46e2b3c,desarrollo
1209,ef57e3ce5aeb765839085768c842f757c57221760051dea67a720f4d26be61eb,holdout
1210,f3d0a412c07bcb828ab7e61ad32d04f5390a393d635b39e46f372b9fd38f87a8,desarrollo
1211,f3d0a412c07bcb828ab7e61ad32d04f5390a393d635b39e46f372b9fd38f87a8,desarrollo
1212,6c8ed68342a2bcc552d05be554df74e13ae108099850f73fb742852c16d60b3f,holdout
1213,f3d0a412c07bcb828ab7e61ad32d04f5390a393d635b39e46f372b9fd38f87a8,desarrollo
1214,574a93d1e600dcfa0a54975b20341453018e7ccdbd495441824914ad943f39c4,desarrollo
1215,ae3dd47f1f912aa3815812748078589087efbc8e5157733264bdf130e9843e24,holdout
1216,338e1a69bea6ff71a4a9cbf5297041002991f3383dfa881cfaee12256f603841,desarrollo
1217,ae3dd47f1f912aa3815812748078589087efbc8e5157733264bdf130e9843e24,holdout
1218,ae3dd47f1f912aa3815812748078589087efbc8e5157733264bdf130e9843e24,holdout
1219,73d8d0e99a7aaade14dc833a159330b04dfdc0b7c721faf7e69791591ff90a05,desarrollo
1220,ae3dd47f1f912aa3815812748078589087efbc8e5157733264bdf130e9843e24,holdout
1221,2ca84801b7900a409587db0cf93c2e747ebfefa94b16d2cca8243b47d3a9f130,desarrollo
1222,e21496a3dd0628ca125be974bd9f513b72c9fb5dac52273fef0f79ac21e2dd1c,desarrollo
1223,a2a4bc56ffdaafb60b4c50445241698a39045b9917141a41deb8b18b19107359,desarrollo
1224,a2a4bc56ffdaafb60b4c50445241698a39045b9917141a41deb8b18b19107359,desarrollo
1225,d37bc024f5e21083621149c81cd1fd8dca70c49c9663f2377fbab56807b8bfa8,desarrollo
1226,e9d0ef893ed2514e2c8d3e3dec1e6ed4d6261709c22e8aeda83d6a87ebd99049,desarrollo
1227,8a96aabccf58f76aec84477276c1182dd11be1cca4141fb8bf44c4f650d68516,desarrollo
1228,c37b649fad52d723519228289a086b51cdc6ea7a2146094857a556df4dd293f1,holdout
1229,a2a4bc56ffdaafb60b4c50445241698a39045b9917141a41deb8b18b19107359,desarrollo
1230,a2a4bc56ffdaafb60b4c50445241698a39045b9917141a41deb8b18b19107359,desarrollo
1231,0cb174c2666dbb8ea1a0e1389dfcc6e009a129dc6133040cba249704f26df14a,desarrollo
1232,0cb174c2666dbb8ea1a0e1389dfcc6e009a129dc6133040cba249704f26df14a,desarrollo
1233,0cb174c2666dbb8ea1a0e1389dfcc6e009a129dc6133040cba249704f26df14a,desarrollo
1234,88efee0377f8890da8326395755e7f4692cec455b8b9380a226b17e9b307083b,holdout
1235,0cb174c2666dbb8ea1a0e1389dfcc6e009a129dc6133040cba249704f26df14a,desarrollo
1236,b20aab8112773c0680b58b2f23c743b534ba8b120707c973048996c4b7d2662f,desarrollo
1237,0cb174c2666dbb8ea1a0e1389dfcc6e009a129dc6133040cba249704f26df14a,desarrollo
1238,f645db3b9eb340f4a8b47294657fbeca2feb8e9bdb2d0b3f6790a42df2f10b32,holdout
1239,469e4514374d1a86ce35fffb60c7af5746d44d339066d8703f171cbbe6e1394f,desarrollo
1240,477432082daa8b587ec81bd0cbbabf6808b88feee6c62bf221d7842b72069955,holdout
1241,d7232664b62044a7acfb940139bb49b7822a93ae36f578803c398a8e9bf3929d,desarrollo
1242,477432082daa8b587ec81bd0cbbabf6808b88feee6c62bf221d7842b72069955,holdout
1243,5d2d24daeef59804149623f427d5a4a41453bb2a3d20193f12778adf90c9d16c,desarrollo
1244,477432082daa8b587ec81bd0cbbabf6808b88feee6c62bf221d7842b72069955,holdout
1245,477432082daa8b587ec81bd0cbbabf6808b88feee6c62bf221d7842b72069955,holdout
1246,477432082daa8b587ec81bd0cbbabf6808b88feee6c62bf221d7842b72069955,holdout
1247,635567a49be4bc7e4bc4ed0e6990931da5db6439a031253d9d8410aa2fc7e34b,desarrollo
1248,80a9b7c44da63bce1a1a30865c450c0d11da7886b45c5677de74d608b1f709ab,desarrollo
1249,45083ec0108d14a087095eaf91213040cbcf04c746863bda1f24b0166152159d,desarrollo
1250,6d685d6add11115e7b614a248ec9230c448749068e288205b92bc2205bff5d9a,desarrollo
1251,45083ec0108d14a087095eaf91213040cbcf04c746863bda1f24b0166152159d,desarrollo
1252,45083ec0108d14a087095eaf91213040cbcf04c746863bda1f24b0166152159d,desarrollo
1253,45083ec0108d14a087095eaf91213040cbcf04c746863bda1f24b0166152159d,desarrollo
1254,72bcdf504d8e4888d36911bd39b3b710619d4611c17b9fb99d48b70afe1e255d,desarrollo
1255,783b07828651f7280d3ff50b607dcf4d52516d05cc62e98d48a070a4c88536e1,holdout
1256,45083ec0108d14a087095eaf91213040cbcf04c746863bda1f24b0166152159d,desarrollo
1257,e5efa0bad2b8875638c9becb728bcc0096b4125c377977d4d7453257d8e0cece,desarrollo
1258,b43cffaf5ffabacc80707bbe1111ca447d4089514bdc5d68aee33199b686d553,desarrollo
1259,b43cffaf5ffabacc80707bbe1111ca447d4089514bdc5d68aee33199b686d553,desarrollo
1260,7fb11f59a5a85e10e814283d360d699eed8e21b6d6eca804735e296cdefe4592,desarrollo
1261,4d446b412422ea534e6a27f0d3bbdf8d19e66401d937fb6c39683e10fd6d4c35,desarrollo
1262,b43cffaf5ffabacc80707bbe1111ca447d4089514bdc5d68aee33199b686d553,desarrollo
1263,c6cc46352f865997d943fa0f8e3cb4541418be1640ae6e6496f2c07b90d3b3e1,desarrollo
1264,b43cffaf5ffabacc80707bbe1111ca447d4089514bdc5d68aee33199b686d553,desarrollo
1265,b43cffaf5ffabacc80707bbe1111ca447d4089514bdc5d68aee33199b686d553,desarrollo
1266,7b607cfc4db5d2ef140cf13295cf8e6aabed44adb37c5989127ba3260b032f25,desarrollo
1267,57653f1fcd4659bd5b909af35d64bc7c5e091dad9b4cf36fe1a713840570aeca,desarrollo
1268,57653f1fcd4659bd5b909af35d64bc7c5e091dad9b4cf36fe1a713840570aeca,desarrollo
1269,eaf1a0eaabc1737663fcda9a0f31e587314dd0c0453da30ee4fae30b8f450002,holdout
1270,5a8df8d8e11187b32c39ba1c74733c7a1d59ea5b5b5bf241844283000fb7422d,holdout
1271,b6e9440d69650c7507fd560326a585ce11d106ce0f9aff058cb94a21b80b7e76,holdout
1272,57653f1fcd4659bd5b909af35d64bc7c5e091dad9b4cf36fe1a713840570aeca,desarrollo
1273,a7a96f5be45131583dce5dbcd4d5c4dc00f9b42b9830450f3c13914ac609bb0e,desarrollo
1274,34e23b40e6b893b67ff3ce82fb10164d7259b2272721ed2f49e1a70f4244e8ef,desarrollo
1275,b9194bd5032cd84709164d1a40b7465f84080bdbe06f0c7ad105ff7ff2909066,holdout
1276,97a2695e82467926f52b670f94a034e4bcc4617e7e828663b095859330246106,desarrollo
1277,34e23b40e6b893b67ff3ce82fb10164d7259b2272721ed2f49e1a70f4244e8ef,desarrollo
1278,34e23b40e6b893b67ff3ce82fb10164d7259b2272721ed2f49e1a70f4244e8ef,desarrollo
1279,a8f9c8246df89f9f8f0fa2972be98029816083189aff46330e0a3417b5dadd41,desarrollo
1280,34e23b40e6b893b67ff3ce82fb10164d7259b2272721ed2f49e1a70f4244e8ef,desarrollo
1281,94ebc2809e36cebe03c8043f2a07c5fa7d87cc9a3d0cad6a8732a6012921f2f6,desarrollo
1282,34e23b40e6b893b67ff3ce82fb10164d7259b2272721ed2f49e1a70f4244e8ef,desarrollo
