case_id,session_id,turn,user_input,normalized_input,current_issue,stored_positive_symptoms,stored_negative_symptoms,unknown_information,DTC,synthesized_ml_query,macro_prediction,macro_confidence,fault_top1,fault_top2,fault_top3,fault_confidences,rag_query,rag_hits,final_response,latency_ms
CASE_067,f11_case_067,1,Al dar arranque solo suena un clac seco y se muere.,"presenta clic_unico, apagado de motor, chasquido de arranque clac.",completo,al dar arranque solo suena un clac seco y se muere.,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,"presenta clic_unico, apagado de motor, chasquido de arranque clac.",ELECTRICO,0.8722,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados),Bateria descargada o bornes sulfatados,Falla en filtro de particulas DPF / FAP y sistema AdBlue DEF (Diesel Euro 5/6),Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados): 0.8722; Bateria descargada o bornes sulfatados: 0.0830; Falla en filtro de particulas DPF / FAP y sistema AdBlue DEF (Diesel Euro 5/6): 0.0450,"presenta clic_unico, apagado de motor, chasquido de arranque clac.","PROCEDIMIENTO: COMPROBACIÓN DE CAÍDA DE TENSIÓN EN TERMINALES 30/50, CONTACTOS DE SOLENOIDE Y LONGITUD DE CARBONES EN MOTOR DE ARRANQUE",⏳ *Analizando consulta (cola #29)* Hipótesis preliminar ML: *Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados)* (87%). En breve recibirás el resumen; el detalle quedará en el panel.,52
CASE_068,f11_case_068,1,El timón tiene un juego tremendo y baila en la pista.,el timón tiene un juego tremendo y baila en la pista.,esperando_autopregunta,el timón tiene un juego tremendo y baila en la pista.,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,el timón tiene un juego tremendo y baila en la pista.,SUSPENSION_CHASIS,0.4869,Llantas desbalanceadas o desalineadas,Cremallera de direccion asistida con holgura o fuga,Amortiguadores reventados o bujes de suspension gastados,Llantas desbalanceadas o desalineadas: 0.4869; Cremallera de direccion asistida con holgura o fuga: 0.4766; Amortiguadores reventados o bujes de suspension gastados: 0.0236,NOT_AVAILABLE,NOT_AVAILABLE,"🤖 🔍 Para confirmar el diagnóstico entre las principales hipótesis técnicas:  • 1️⃣ La vibración ocurre en carretera a velocidad constante sin tocar el pedal de freno (Llantas desbalanceadas) — 49% • 2️⃣ El timón tiene juego excesivo, fuga líquido de dirección o golpea al doblar (Cremallera de direcc",39
CASE_069,f11_case_069,1,La batería muere de noche y amanece planchado sin carga.,la batería muere de noche y amanece planchado sin carga.,completo,la batería muere de noche y amanece planchado sin carga.,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,la batería muere de noche y amanece planchado sin carga.,ELECTRICO,0.5019,Fuga parasita de corriente en reposo (consumo nocturno de bateria),Alternador defectuoso o placa de diodos quemada,Degradacion o falla en paquete de bateria de alto voltaje (EV / Hibridos),Fuga parasita de corriente en reposo (consumo nocturno de bateria): 0.5019; Alternador defectuoso o placa de diodos quemada: 0.3240; Degradacion o falla en paquete de bateria de alto voltaje (EV / Hibridos): 0.1740,la batería muere de noche y amanece planchado sin carga.,"PROCEDIMIENTO: DIAGNÓSTICO Y REPARACIÓN DE ALTERNADOR, REGULADOR DE VOLTAJE Y BATERÍA (DTC P0562 / P0620 / EL ALTERNADOR NO CARGA Y BATERÍA DESCARGADA)","⏳ *Analizando consulta (cola #30)* Hipótesis preliminar ML: *Fuga parasita de corriente en reposo (consumo nocturno de bateria)* (50%). Al ser confianza media (<70%), se contrastará con manuales y pruebas de taller. En breve recibirás el resumen; el detalle quedará en el panel.",40
CASE_070,f11_case_070,1,La caja me raspa cuando meto retroceso o primera.,la caja me raspa cuando meto retroceso o primera.,completo,la caja me raspa cuando meto retroceso o primera.,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,la caja me raspa cuando meto retroceso o primera.,TRANSMISION,0.6955,Falta o degradacion de aceite de caja de cambios,Falla en bombin o bomba hidraulica de embrague,Sobrecalentamiento o solenoides en caja automatica CVT / DSG,Falta o degradacion de aceite de caja de cambios: 0.6955; Falla en bombin o bomba hidraulica de embrague: 0.1980; Sobrecalentamiento o solenoides en caja automatica CVT / DSG: 0.1070,la caja me raspa cuando meto retroceso o primera.,PROCEDIMIENTO: SERVICIO A CAJA DE CAMBIOS MECANICA Y RODAJES DE DIFERENCIAL (TRANSMISION_002 / TRANSMISION_003),"⏳ *Analizando consulta (cola #31)* Hipótesis preliminar ML: *Falta o degradacion de aceite de caja de cambios* (69%). Al ser confianza media (<70%), se contrastará con manuales y pruebas de taller. En breve recibirás el resumen; el detalle quedará en el panel.",44
CASE_071,f11_case_071,1,hola,hola,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,hola,MOTOR,1.0000,Consulta General / Saludo,NOT_AVAILABLE,NOT_AVAILABLE,1.0000,NOT_AVAILABLE,NOT_AVAILABLE,👋 Hola. ¿Qué falla presenta el vehículo?,1
CASE_071,f11_case_071,2,mi carro,mi carro,esperando_clarificacion,mi carro,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,mi carro,MOTOR,0.0000,Consulta Ambigua / Datos Faltantes,NOT_AVAILABLE,NOT_AVAILABLE,0.0000,NOT_AVAILABLE,NOT_AVAILABLE,"⚠️ Especifique: ¿ocurre al arrancar, acelerar o frenar?",1
CASE_071,f11_case_071,3,cuando acelero,cuando está al acelerar bajo carga.,inicio,cuando acelero,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,cuando está al acelerar bajo carga.,MOTOR,0.5820,Bomba de gasolina quemada o con baja presion,Fuga o baja presion en sistema Common Rail Diesel (Camiones/Pickups),Inyectores sucios o filtro de combustible obstruido,Bomba de gasolina quemada o con baja presion: 0.5820; Fuga o baja presion en sistema Common Rail Diesel (Camiones/Pickups): 0.2720; Inyectores sucios o filtro de combustible obstruido: 0.1460,cuando está al acelerar bajo carga.,PROCEDIMIENTO: DIAGNÓSTICO DE BAJA PRESIÓN EN RIEL DE COMBUSTIBLE (DTC P0087),🛠️ **1. Posible Falla Vehicular y Diagnóstico Diferencial** - **Hipótesis Principal:** Bomba de gasolina quemada o con baja presión (58%). La pérdida de potencia reportada al acelerar bajo carga es el síntoma clásico de un suministro insuficiente de combustible hacia los cilindros. - **Diagnóstico D,1
CASE_071,f11_case_071,4,como q tironea,presenta funcionamiento irregular / misfire.,inicio,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,presenta funcionamiento irregular / misfire.,MOTOR,0.0000,Consulta fuera del alcance automotriz,NOT_AVAILABLE,NOT_AVAILABLE,0.0000,NOT_AVAILABLE,NOT_AVAILABLE,"🚗 Describe el síntoma, por ejemplo: *vibra al manejar*.",1
CASE_071,f11_case_071,5,y prende check,y prende check,inicio,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,y prende check,MOTOR,0.0000,Consulta fuera del alcance automotriz,NOT_AVAILABLE,NOT_AVAILABLE,0.0000,NOT_AVAILABLE,NOT_AVAILABLE,"🚗 Describe el síntoma, por ejemplo: *vibra al manejar*.",1
CASE_072,f11_case_072,1,buenas,buenas,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,buenas,MOTOR,1.0000,Consulta General / Saludo,NOT_AVAILABLE,NOT_AVAILABLE,1.0000,NOT_AVAILABLE,NOT_AVAILABLE,👋 Hola. ¿Qué falla presenta el vehículo?,1
CASE_072,f11_case_072,2,tengo un corolla,tengo un corolla,esperando_clarificacion,tengo un corolla,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,tengo un corolla,MOTOR,0.0000,Consulta Ambigua / Datos Faltantes,NOT_AVAILABLE,NOT_AVAILABLE,0.0000,NOT_AVAILABLE,NOT_AVAILABLE,"⚠️ Especifique: ¿ocurre al arrancar, acelerar o frenar?",1
CASE_072,f11_case_072,3,frena raro,presenta anomalía en frenos.,completo,frena raro,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,presenta anomalía en frenos.,FRENOS,0.6365,Desgaste de pastillas y zapatas de freno,Fuga hidraulica o aire en el sistema de frenos,Fugas de aire o fallos en el sistema de frenos neumático (Camiones),Desgaste de pastillas y zapatas de freno: 0.6365; Fuga hidraulica o aire en el sistema de frenos: 0.2360; Fugas de aire o fallos en el sistema de frenos neumático (Camiones): 0.1270,presenta anomalía en frenos.,PROCEDIMIENTO: INSPECCIÓN DE ESPESOR Y SUSTITUCIÓN DE PASTILLAS Y ZAPATAS DE FRENO (CHILLIDO / C0035),"⏳ *Analizando consulta (cola #32)* Hipótesis preliminar ML: *Desgaste de pastillas y zapatas de freno* (63%). Al ser confianza media (<70%), se contrastará con manuales y pruebas de taller. En breve recibirás el resumen; el detalle quedará en el panel.",58
CASE_072,f11_case_072,4,chilla adelante,chilla adelante,esperando_clarificacion,chilla adelante,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,chilla adelante,MOTOR,0.0000,Consulta Ambigua / Datos Faltantes,NOT_AVAILABLE,NOT_AVAILABLE,0.0000,NOT_AVAILABLE,NOT_AVAILABLE,"⚠️ Especifique: ¿ocurre al arrancar, acelerar o frenar?",1
CASE_073,f11_case_073,1,amigo,amigo,esperando_clarificacion,amigo,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,amigo,MOTOR,0.0000,Consulta Ambigua / Datos Faltantes,NOT_AVAILABLE,NOT_AVAILABLE,0.0000,NOT_AVAILABLE,NOT_AVAILABLE,"⚠️ Especifique: ¿ocurre al arrancar, acelerar o frenar?",1
CASE_073,f11_case_073,2,no enfria nada,no enfria nada,completo,no enfria nada,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,no enfria nada,CLIMATIZACION,0.9983,Falla en compresor de aire acondicionado o fuga de gas R134a,Bateria descargada o bornes sulfatados,Fuga hidraulica o aire en el sistema de frenos,Falla en compresor de aire acondicionado o fuga de gas R134a: 0.9983; Bateria descargada o bornes sulfatados: 0.0330; Fuga hidraulica o aire en el sistema de frenos: 0.0170,no enfria nada,PROCEDIMIENTO: CARGA DE REFRIGERANTE R134a / R1234yf Y PRUEBA DE FUGAS CON MANÓMETROS (DTC B1000 / A/C TIBIO),⏳ *Analizando consulta (cola #33)* Hipótesis preliminar ML: *Falla en compresor de aire acondicionado o fuga de gas R134a* (99%). En breve recibirás el resumen; el detalle quedará en el panel.,46
CASE_073,f11_case_073,3,el ac,con A/C encendido.,inicio,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,con A/C encendido.,MOTOR,0.0000,Consulta fuera del alcance automotriz,NOT_AVAILABLE,NOT_AVAILABLE,0.0000,NOT_AVAILABLE,NOT_AVAILABLE,"🚗 Describe el síntoma, por ejemplo: *vibra al manejar*.",1
CASE_073,f11_case_073,4,sale caliente,sale caliente,esperando_clarificacion,sale caliente,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,sale caliente,MOTOR,0.0000,Consulta Ambigua / Datos Faltantes,NOT_AVAILABLE,NOT_AVAILABLE,0.0000,NOT_AVAILABLE,NOT_AVAILABLE,"⚠️ Especifique: ¿ocurre al arrancar, acelerar o frenar?",1
CASE_074,f11_case_074,1,oe maestro,oe maestro,esperando_clarificacion,oe maestro,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,oe maestro,MOTOR,0.0000,Consulta Ambigua / Datos Faltantes,NOT_AVAILABLE,NOT_AVAILABLE,0.0000,NOT_AVAILABLE,NOT_AVAILABLE,"⚠️ Especifique: ¿ocurre al arrancar, acelerar o frenar?",1
CASE_074,f11_case_074,2,no entra cambio,no entra cambio,inicio,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,no entra cambio,MOTOR,0.0000,Consulta fuera del alcance automotriz,NOT_AVAILABLE,NOT_AVAILABLE,0.0000,NOT_AVAILABLE,NOT_AVAILABLE,"🚗 Describe el síntoma, por ejemplo: *vibra al manejar*.",1
CASE_074,f11_case_074,3,pedal suelto,pedal suelto,completo,pedal suelto,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,pedal suelto,TRANSMISION,0.9926,Desgaste en collarin de empuje o crapodina de embrague,Fuga hidraulica o aire en el sistema de frenos,Falla en servofreno (booster) o linea de vacio,Desgaste en collarin de empuje o crapodina de embrague: 0.9926; Fuga hidraulica o aire en el sistema de frenos: 0.0330; Falla en servofreno (booster) o linea de vacio: 0.0170,pedal suelto,PROCEDIMIENTO: DIAGNÓSTICO ACÚSTICO DIFERENCIAL Y SUSTITUCIÓN DE COLLARÍN DE EMPUJE O CRAPODINA HIDRÁULICA DE EMBRAGUE,⏳ *Analizando consulta (cola #34)* Hipótesis preliminar ML: *Desgaste en collarin de empuje o crapodina de embrague* (99%). En breve recibirás el resumen; el detalle quedará en el panel.,49
CASE_075,f11_case_075,1,ola,ola,esperando_clarificacion,ola,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,ola,MOTOR,0.0000,Consulta Ambigua / Datos Faltantes,NOT_AVAILABLE,NOT_AVAILABLE,0.0000,NOT_AVAILABLE,NOT_AVAILABLE,"⚠️ Especifique: ¿ocurre al arrancar, acelerar o frenar?",1
CASE_075,f11_case_075,2,luz de bateria roja,luz de bateria roja,completo,luz de bateria roja,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,luz de bateria roja,ELECTRICO,0.7232,Alternador defectuoso o placa de diodos quemada,Degradacion o falla en paquete de bateria de alto voltaje (EV / Hibridos),Foco o falla en sistema de refrigeracion de bateria/inversor (EV),Alternador defectuoso o placa de diodos quemada: 0.7232; Degradacion o falla en paquete de bateria de alto voltaje (EV / Hibridos): 0.1800; Foco o falla en sistema de refrigeracion de bateria/inversor (EV): 0.0970,luz de bateria roja,PROCEDIMIENTO: DIAGNÓSTICO DE BAJO VOLTAJE DEL SISTEMA ELÉCTRICO Y ALTERNADOR (DTC P0562),⏳ *Analizando consulta (cola #35)* Hipótesis preliminar ML: *Alternador defectuoso o placa de diodos quemada* (72%). En breve recibirás el resumen; el detalle quedará en el panel.,45
CASE_075,f11_case_075,3,se apago el radio,se apago el radio,esperando_clarificacion,se apago el radio,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,se apago el radio,MOTOR,0.0000,Consulta Ambigua / Datos Faltantes,NOT_AVAILABLE,NOT_AVAILABLE,0.0000,NOT_AVAILABLE,NOT_AVAILABLE,"⚠️ Especifique: ¿ocurre al arrancar, acelerar o frenar?",1
CASE_076,f11_case_076,1,suena trac trac,suena trac trac,completo,suena trac trac,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,suena trac trac,SUSPENSION_CHASIS,0.9983,Juntas homocineticas o palieres danados,Rodajes de caja mecanica o diferencial gastados,Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura),Juntas homocineticas o palieres danados: 0.9983; Rodajes de caja mecanica o diferencial gastados: 0.0330; Rodamiento de maza o rodaje de rueda picado (zumbido de rodadura): 0.0170,suena trac trac,PROCEDIMIENTO: MEDICIÓN DE ALABEO CON RELOJ COMPARADOR Y REEMPLAZO DE RODAMIENTO DE MAZA DE RUEDA,⏳ *Analizando consulta (cola #36)* Hipótesis preliminar ML: *Juntas homocineticas o palieres danados* (99%). En breve recibirás el resumen; el detalle quedará en el panel.,46
CASE_076,f11_case_076,2,al doblar todo,cuando está al doblar la dirección.,inicio,al doblar todo,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,cuando está al doblar la dirección.,SUSPENSION_CHASIS,0.8804,Cremallera de direccion asistida con holgura o fuga,Juntas homocineticas o palieres danados,Rodajes de caja mecanica o diferencial gastados,Cremallera de direccion asistida con holgura o fuga: 0.8804; Juntas homocineticas o palieres danados: 0.0780; Rodajes de caja mecanica o diferencial gastados: 0.0420,cuando está al doblar la dirección.,PROCEDIMIENTO: DIAGNÓSTICO Y REEMPLAZO DE CAJA DE DIRECCIÓN CREMALLERA ELECTRÓNICA Y ACOPLE FLEXIBLE (CHILLIDO / JUEGO EN CREMALLERA / DTC C1532),⏳ *Analizando consulta (cola #10)* Hipótesis preliminar ML: *Cremallera de direccion asistida con holgura o fuga* (88%). En breve recibirás el resumen; el detalle quedará en el panel.,1
CASE_076,f11_case_076,3,lado chofer,lado chofer,esperando_clarificacion,lado chofer,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,lado chofer,MOTOR,0.0000,Consulta Ambigua / Datos Faltantes,NOT_AVAILABLE,NOT_AVAILABLE,0.0000,NOT_AVAILABLE,NOT_AVAILABLE,"⚠️ Especifique: ¿ocurre al arrancar, acelerar o frenar?",1
CASE_077,f11_case_077,1,bota agua verde,bota agua verde,inicio,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,bota agua verde,MOTOR,0.0000,Consulta fuera del alcance automotriz,NOT_AVAILABLE,NOT_AVAILABLE,0.0000,NOT_AVAILABLE,NOT_AVAILABLE,"🚗 Describe el síntoma, por ejemplo: *vibra al manejar*.",2
CASE_077,f11_case_077,2,por el radiador,por el radiador,completo,por el radiador,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,por el radiador,MOTOR,0.6084,Fuga en mangueras de refrigerante o radiador picado,Empaque de culata soplado o danado,Falla en termostato o motoventilador de radiador,Fuga en mangueras de refrigerante o radiador picado: 0.6084; Empaque de culata soplado o danado: 0.2550; Falla en termostato o motoventilador de radiador: 0.1370,por el radiador,PROCEDIMIENTO: DIAGNÓSTICO Y REEMPLAZO DE EMPAQUE DE CULATA (HUMO BLANCO / SOBRECALENTAMIENTO / DTC P0217),"⏳ *Analizando consulta (cola #37)* Hipótesis preliminar ML: *Fuga en mangueras de refrigerante o radiador picado* (60%). Al ser confianza media (<70%), se contrastará con manuales y pruebas de taller. En breve recibirás el resumen; el detalle quedará en el panel.",53
CASE_077,f11_case_077,3,sube la aguja,sube la aguja,esperando_clarificacion,sube la aguja,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,sube la aguja,MOTOR,0.0000,Consulta Ambigua / Datos Faltantes,NOT_AVAILABLE,NOT_AVAILABLE,0.0000,NOT_AVAILABLE,NOT_AVAILABLE,"⚠️ Especifique: ¿ocurre al arrancar, acelerar o frenar?",1
CASE_078,f11_case_078,1,no arranca,presenta motor no arranca.,inicio,no arranca,NOT_AVAILABLE,NOT_AVAILABLE,NOT_AVAILABLE,presenta motor no arranca.,ELECTRICO,0.5702,Bateria descargada o bornes sulfatados,Inyectores sucios o filtro de combustible obstruido,Falla en bujias o bobinas de encendido (misfire),Bateria descargada o bornes sulfatados: 0.5702; Inyectores sucios o filtro de combustible obstruido: 0.2790; Falla en bujias o bobinas de encendido (misfire): 0.1500,presenta motor no arranca.,PROCEDIMIENTO: DIAGNÓSTICO DE BAJO VOLTAJE DEL SISTEMA ELÉCTRICO Y ALTERNADOR (DTC P0562),"🛠️ **1. Posible Falla Vehicular y Diagnóstico Diferencial** - **Hipótesis Principal:** Batería descargada o bornes sulfatados (57%). - **Diagnóstico Diferencial:**    Para determinar la causa raíz del problema de arranque, es necesario contrastar la **Hipótesis Principal (Batería descargada o bornes",1
