id_grupo,tamano,clase_objetivo,n_clases_distintas,split_asignado,ejemplo_texto
G-ORIG-1644,1,Falla en filtro de particulas DPF / FAP y sistema AdBlue DEF (Diesel Euro 5/6),1,TRAIN,Humo blanco azulado constante y nivel de aceite de motor subiendo por exceso de diesel inyectado durante regeneraciones fallidas del DPF
G-ORIG-1645,1,Falla en filtro de particulas DPF / FAP y sistema AdBlue DEF (Diesel Euro 5/6),1,TRAIN,Consumo excesivo de AdBlue y advertencia de bloqueo de arranque en cuenta regresiva en camioneta Hilux Euro 6
G-ORIG-1646,1,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),1,TRAIN,El motor cascabelea feo al subir cuestas a 2500 RPM y el escáner arroja código DTC P0011 de fase avanzada del árbol de levas
G-ORIG-1647,1,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),1,TRAIN,"Válvula solenoide OCV del VVT-i atascada con carbón de aceite sucio, provoca que el ralentí se vuelva inestable y tiemble al frenar"
G-ORIG-1648,1,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),1,TRAIN,Código P0014 en escape: el faser o piñón variador hidráulico no retorna a su posición de reposo por falta de presión de aceite
G-ORIG-1649,1,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),1,DEV,"Al pisar el acelerador el motor no tiene respuesta ágil y se siente amarrado, la válvula VVT no abre los conductos de avance de levas"
G-ORIG-1650,1,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),1,TRAIN,"Filtro de malla del solenoide VVT completamente tupido de lodo negro, bloquea el paso de aceite hacia el actuador del eje de levas"
G-ORIG-1651,1,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),1,TRAIN,El árbol de levas hace un ruido de matraca durante los primeros 3 segundos de encendido en frío hasta que carga presión el engranaje VVT
G-ORIG-1652,1,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),1,DEV,Ralentí descontrolado y cabeceo de motor por solenoide de distribución variable trabado en posición abierta con código P0012
G-ORIG-1653,1,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic),1,DEV,Pérdida de sincronización de levas al acelerar fuerte en carretera por actuador hidráulico VVT con desgaste interno en la paleta
G-ORIG-1654,1,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),1,TRAIN,Motor GDI con tironeos fuertes en frío por las mañanas y ralentí áspero debido a costra de carbón acumulada en las válvulas de admisión
G-ORIG-1655,1,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),1,DEV,Pérdida progresiva de potencia y consumo alto en motor de inyección directa: las válvulas de admisión tienen lodo seco de aceite y hollín
G-ORIG-1656,1,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),1,TRAIN,Falla de combustión aleatoria P0300 en motor EcoBoost / TSI: el aire no entra parejo a los cilindros por carbón pegado en el asiento de válvulas
G-ORIG-1657,1,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),1,TRAIN,"El carro cabecea al salir en primera y le cuesta emparejar el ralentí, requiere limpieza por chorreado con cáscara de nuez de válvulas GDI"
G-ORIG-1658,1,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),1,DEV,Carbonilla dura en el lomo de las válvulas de admisión obstruye el flujo de aire laminar provocando mezcla desequilibrada en inyección directa
G-ORIG-1659,1,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),1,TRAIN,Motor 1.6 GDI pierde pique en alta y se siente pesado al adelantar por taponamiento de carbonilla en los puertos de admisión de la culata
G-ORIG-1660,1,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),1,TRAIN,"Auto con inyección directa gasolina tironea a 1500 RPM a velocidad crucero, las bujías e inyectores están bien pero las válvulas están tupidas de carbón"
G-ORIG-1661,1,Falla de descarbonizacion e inyeccion directa GDI (acumulacion de carbon en valvulas),1,DEV,Arranque tosco y sacudida del motor en frío que disminuye cuando calienta: acumulación severa de carbonilla en válvulas de admisión GDI
G-ORIG-1662,1,Falla en actuador de turbocompresor o VGT en motores alemanes TSI / TFSI,1,TRAIN,Código DTC P0299 de baja presión de turbo en motor TSI / TFSI: el actuador electrónico de la compuerta Wastegate tiene holgura y no cierra
G-ORIG-1663,1,Falla en actuador de turbocompresor o VGT en motores alemanes TSI / TFSI,1,TRAIN,"El motor entra en modo de emergencia y no pasa de 80 km/h al exigir en pendiente, apago el contacto y vuelve la fuerza momentáneamente"
G-ORIG-1664,1,Falla en actuador de turbocompresor o VGT en motores alemanes TSI / TFSI,1,TRAIN,Vástago de la válvula Wastegate del turbo trabado con código P2563 de sensor de posición del actuador de sobrealimentación
G-ORIG-1665,1,Falla en actuador de turbocompresor o VGT en motores alemanes TSI / TFSI,1,TRAIN,Silbido y fuga de presión en aceleración por compuerta de descarga del turbo desgastada que no sella hermética en la caracola de escape
G-ORIG-1666,1,Falla en actuador de turbocompresor o VGT en motores alemanes TSI / TFSI,1,TRAIN,Actuador eléctrico del turbocompresor emite un zumbido eléctrico anormal al poner contacto y registra error de calibración de límites
G-ORIG-1667,1,Falla en actuador de turbocompresor o VGT en motores alemanes TSI / TFSI,1,TRAIN,Pérdida repentina de potencia del turbo en carretera al superar 3000 RPM en motor alemán 1.4 / 2.0 TSI por desgaste en el buje del actuador
G-ORIG-1668,1,Falla en actuador de turbocompresor o VGT en motores alemanes TSI / TFSI,1,TRAIN,El turbo no carga presión en bajas revoluciones y el escáner marca falla de recorrido del vástago de geometría variable VGT
G-ORIG-1669,1,Falla en actuador de turbocompresor o VGT en motores alemanes TSI / TFSI,1,TRAIN,Luz EPC encendida en el tablero y corte de aceleración por holgura excesiva en la articulación del actuador Wastegate del turbocompresor
G-ORIG-1670,1,Falla de correa dentada banada en aceite (Motor Ford 1.0 Dragon / GM Turbo),1,TRAIN,Testigo rojo de presión de aceite titila en el tablero al calentar el motor 1.0 Dragon / PureTech / GM Turbo de faja bañada en aceite
G-ORIG-1671,1,Falla de correa dentada banada en aceite (Motor Ford 1.0 Dragon / GM Turbo),1,TRAIN,La correa bañada en aceite se está desgranando y soltó virutas de jebe negro que taponaron la rejilla de la coladera de la bomba de aceite
G-ORIG-1672,1,Falla de correa dentada banada en aceite (Motor Ford 1.0 Dragon / GM Turbo),1,TRAIN,Ruido de zumbido y cascabeleo en la parte baja del motor por pérdida de presión de lubricación provocada por residuos de la correa de distribución
G-ORIG-1673,1,Falla de correa dentada banada en aceite (Motor Ford 1.0 Dragon / GM Turbo),1,TRAIN,"Al cambiar el aceite salieron hilachas y trozos de caucho de la faja húmeda, la bomba de aceite no puede chupar lubricante con fluidez"
G-ORIG-1674,1,Falla de correa dentada banada en aceite (Motor Ford 1.0 Dragon / GM Turbo),1,TRAIN,Falla de lubricación crítica por desprendimiento de material de la correa de distribución bañada en aceite en motor 1.2 / 1.0 turbo
G-ORIG-1675,1,Falla de correa dentada banada en aceite (Motor Ford 1.0 Dragon / GM Turbo),1,TRAIN,Presión de aceite cae a 8 PSI en ralentí caliente por obstrucción severa del chupador de aceite con goma descompuesta de la correa
G-ORIG-1676,1,Falla de correa dentada banada en aceite (Motor Ford 1.0 Dragon / GM Turbo),1,DEV,DTC de sincronización de árbol de levas y alarma de presión de aceite baja simultánea por deterioro prematuro de la faja en baño de aceite
G-ORIG-1677,1,Falla de correa dentada banada en aceite (Motor Ford 1.0 Dragon / GM Turbo),1,TRAIN,"Correa de distribución sumergida en aceite hinchada y agrietada, amenaza con saltar de punto y tapona los conductos de lubricación"
G-ORIG-1678,1,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),1,DEV,Mensaje en el tablero 'Hacer controlar el cambio' y la transmisión se salta a Neutro sola en pleno tráfico de la avenida
G-ORIG-1679,1,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),1,DEV,"La caja robotizada Dualogic / I-Motion no aplica la marcha atrás ni primera con motor encendido, pero con motor apagado sí entran"
G-ORIG-1680,1,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),1,TRAIN,La electrobomba del grupo hidráulico robotizado suena a cada rato intentando levantar presión y se calienta en menos de 15 minutos
G-ORIG-1681,1,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),1,DEV,"Fuga de líquido hidráulico Tutela CS Speed por el actuador del embrague del sistema robotizado, dejando el auto inmovilizado"
G-ORIG-1682,1,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),1,TRAIN,Tironeo violento y cabeceo al salir de parado en primera velocidad en caja robotizada por desgaste en la electroválvula de embrague
G-ORIG-1683,1,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),1,DEV,"Auto robotizado se queda bloqueado en Neutro y no pasa a Drive al acelerar, emite pitido de advertencia en el odómetro"
G-ORIG-1684,1,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),1,DEV,Pérdida de presión en el acumulador de nitrógeno del grupo robotizado: la bomba eléctrica trabaja sin descanso y quema el fusible
G-ORIG-1685,1,Falla en caja robotizada Dualogic / I-Motion / Easytronic (Fiat / VW),1,TRAIN,"Retardo excesivo de 3 a 5 segundos para meter los cambios en transmisión Dualogic, pateando fuerte al enganchar la segunda"
G-ORIG-1686,1,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),1,TRAIN,"El auto flex no quiere arrancar en las mañanas frías, gira el arranque pesado y ahoga las bujías de olor a alcohol"
G-ORIG-1687,1,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),1,TRAIN,Sensor virtual de mezcla aire-combustible A/F descalibrado: la ECU calcula 85% de etanol cuando el tanque tiene gasolina pura
G-ORIG-1688,1,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),1,DEV,Dificultad severa para encender en frío en vehículo bi-combustible porque la resistencia térmica o el inyectorcito de arranque en frío no activa
G-ORIG-1689,1,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),1,TRAIN,Consumo altísimo de combustible y humo negro en motor Flex por lectura errónea de porcentaje de alcohol en la computadora
G-ORIG-1690,1,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),1,TRAIN,El motor cabecea y pierde fuerza al salir de viaje porque la ECU no adaptó el cambio de combustible de gasolina a alcohol/etanol
G-ORIG-1691,1,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),1,TRAIN,Arranque prolongado de 10 segundos en las mañanas con temperatura ambiente baja en vehículo brasileño Flex
G-ORIG-1692,1,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),1,TRAIN,Mezcla extremadamente rica y ahogamiento de bujías en motor bi-combustible por desprogramación del factor estequiométrico adaptativo
G-ORIG-1693,1,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),1,TRAIN,Luz de motor encendida con código de mezcla rica y sonda lambda en tope superior tras cargar combustible en vehículo Flex
G-ORIG-1694,1,Falla en termostato o motoventilador de radiador,1,TRAIN,"La aguja de temperatura sube a la zona roja cuando me detengo en el tráfico, pero al empezar a rodar en pista rápida baja a la mitad"
G-ORIG-1695,1,Falla en termostato o motoventilador de radiador,1,TRAIN,El motoventilador no enciende en su primera velocidad y el refrigerante hierve por la tapa del radiador al llegar a 100 grados
G-ORIG-1696,1,Falla en termostato o motoventilador de radiador,1,TRAIN,La aguja de temperatura se queda pegada abajo en frío todo el día y la calefacción de la cabina no calienta: termostato trabado abierto
G-ORIG-1697,1,Falla en termostato o motoventilador de radiador,1,TRAIN,Código DTC P0128 de temperatura de motor por debajo del rango de regulación por termostato vencido que no cierra
G-ORIG-1698,1,Falla en termostato o motoventilador de radiador,1,TRAIN,Resistencia de la primera velocidad del electroventilador quemada: solo prende la velocidad máxima ruidosa cuando el auto ya está recalentando
G-ORIG-1699,1,Falla en termostato o motoventilador de radiador,1,TRAIN,"El motor del ventilador del radiador se siente pesado con la mano, quema el fusible de 30 amperios y deja el motor sin enfriamiento"
G-ORIG-1700,1,Falla en termostato o motoventilador de radiador,1,DEV,El termostato se quedó pegado cerrado: la manguera de arriba está hirviendo inflada y la manguera de abajo está totalmente fría
G-ORIG-1701,1,Falla en termostato o motoventilador de radiador,1,DEV,Electroventilador enciende directo todo el tiempo apenas pongo la llave en contacto por sensor de temperatura desconectado o en corto
G-ORIG-1702,1,Falla en compresor de aire acondicionado o fuga de gas R134a,1,TRAIN,Al presionar el botón A/C el compresor no acopla y sale aire tibio a temperatura ambiente por las rejillas de ventilación
G-ORIG-1703,1,Falla en compresor de aire acondicionado o fuga de gas R134a,1,TRAIN,Zumbido metálico como de rodamiento seco que empieza justo cuando se activa el compresor del aire acondicionado
G-ORIG-1704,1,Falla en compresor de aire acondicionado o fuga de gas R134a,1,TRAIN,La polea del compresor de aire acondicionado patina y bota humo con olor a caucho quemado por bobina magnética en cortocircuito
G-ORIG-1705,1,Falla en compresor de aire acondicionado o fuga de gas R134a,1,TRAIN,"Fuga masiva de gas refrigerante R134a por el sello del eje delantero del compresor, manómetro de taller marca cero libras de presión"
G-ORIG-1706,1,Falla en compresor de aire acondicionado o fuga de gas R134a,1,TRAIN,El aire acondicionado enfría bien unos minutos pero luego empieza a tirar aire húmedo caliente porque el compresor corta por recalentamiento
G-ORIG-1707,1,Falla en compresor de aire acondicionado o fuga de gas R134a,1,TRAIN,"Cuerpo del compresor de aire acondicionado trabado internamente por falta de lubricante PAG, no deja girar la faja de accesorios"
G-ORIG-1708,1,Falla en compresor de aire acondicionado o fuga de gas R134a,1,TRAIN,"Fuga de gas por el condensador picado por piedras del camino, dejando sin presión el circuito del aire acondicionado"
G-ORIG-1709,1,Falla en compresor de aire acondicionado o fuga de gas R134a,1,TRAIN,Embrague magnético del compresor de aire desgastado: la placa no atrae contra la polea y no bombea gas refrigerante
G-ORIG-1710,1,Falla en sensor de velocidad de rueda ABS,1,DEV,Luz de ABS y testigo de control de estabilidad ESP encendidos fijos en el tablero después de pasar un rompemuelles
