id,clase_objetivo,macro_sistema,nivel_informacion,estado_auditoria,motivos,sim_intra_max,sim_inter_max,inter_ref_origen,dtc,es_contrastivo,clase_contrastiva
F10-L04-0147,Fuga o baja presion en sistema Common Rail Diesel (Camiones/Pickups),MOTOR,L3,APROBADO,CONFORME,0.1167,0.1372,TRAIN,,SI,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados)
F10-L04-0148,Fuga o baja presion en sistema Common Rail Diesel (Camiones/Pickups),MOTOR,L3,APROBADO,CONFORME,0.147,0.115,TRAIN,P0088,NO,
F10-L04-0149,Fuga o baja presion en sistema Common Rail Diesel (Camiones/Pickups),MOTOR,L3,APROBADO,CONFORME,0.0995,0.1505,TRAIN,,SI,Disco de embrague desgastado o patinando
F10-L04-0150,Fuga o baja presion en sistema Common Rail Diesel (Camiones/Pickups),MOTOR,L3,APROBADO,CONFORME,0.1522,0.1293,TRAIN,P0087,SI,Inyectores sucios o filtro de combustible obstruido
F10-L04-0151,Fuga o baja presion en sistema Common Rail Diesel (Camiones/Pickups),MOTOR,L3,APROBADO,CONFORME,0.1559,0.1633,TRAIN,P0087,NO,
F10-L04-0152,Fuga o baja presion en sistema Common Rail Diesel (Camiones/Pickups),MOTOR,L3,APROBADO,CONFORME,0.1173,0.1264,TRAIN,,SI,Empaque de culata soplado o danado
F10-L04-0153,Fuga o baja presion en sistema Common Rail Diesel (Camiones/Pickups),MOTOR,L3,APROBADO,CONFORME,0.2163,0.1952,TRAIN,P0087,SI,Inyectores sucios o filtro de combustible obstruido
F10-L04-0154,Fuga o baja presion en sistema Common Rail Diesel (Camiones/Pickups),MOTOR,L3,APROBADO,CONFORME,0.1261,0.1619,TRAIN,,NO,
F10-L04-0155,Fuga o baja presion en sistema Common Rail Diesel (Camiones/Pickups),MOTOR,L3,APROBADO,CONFORME,0.1248,0.1245,TRAIN,P0087,SI,Inyectores sucios o filtro de combustible obstruido
F10-L04-0156,Fuga o baja presion en sistema Common Rail Diesel (Camiones/Pickups),MOTOR,L3,APROBADO,CONFORME,0.1854,0.2119,TRAIN,,SI,Inyectores sucios o filtro de combustible obstruido
F10-L04-0157,Fuga o baja presion en sistema Common Rail Diesel (Camiones/Pickups),MOTOR,L3,APROBADO,CONFORME,0.1658,0.1875,TRAIN,P0087,NO,
F10-L04-0158,Fuga o baja presion en sistema Common Rail Diesel (Camiones/Pickups),MOTOR,L3,APROBADO,CONFORME,0.1348,0.1903,TRAIN,P0093,SI,Fuga en mangueras de intercooler o turbocompresor danado
F10-L04-0159,Fuga o baja presion en sistema Common Rail Diesel (Camiones/Pickups),MOTOR,L3,APROBADO,CONFORME,0.1096,0.11,TRAIN,P0087,NO,
F10-L04-0160,Fuga o baja presion en sistema Common Rail Diesel (Camiones/Pickups),MOTOR,L3,APROBADO,CONFORME,0.1443,0.1462,TRAIN,P0087,SI,Inyectores sucios o filtro de combustible obstruido
F10-L04-0161,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L1,APROBADO,CONFORME,0.2514,0.344,TRAIN,,NO,
F10-L04-0162,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L1,APROBADO,CONFORME,0.1257,0.2181,TRAIN,,NO,
F10-L04-0163,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L1,APROBADO,CONFORME,0.3142,0.2829,TRAIN,,NO,
F10-L04-0164,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L1,APROBADO,CONFORME,0.2916,0.206,TRAIN,,NO,
F10-L04-0165,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L1,APROBADO,CONFORME,0.4216,0.3288,TRAIN,,NO,
F10-L04-0166,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L1,APROBADO,CONFORME,0.2282,0.2683,TRAIN,,NO,
F10-L04-0167,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L1,APROBADO,CONFORME,0.1947,0.2075,TRAIN,,NO,
F10-L04-0168,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L1,APROBADO,CONFORME,0.2357,0.1167,TRAIN,,NO,
F10-L04-0169,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L1,APROBADO,CONFORME,0.272,0.1456,TRAIN,,NO,
F10-L04-0170,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L1,APROBADO,CONFORME,0.1003,0.1839,TRAIN,,NO,
F10-L04-0171,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L2,APROBADO,CONFORME,0.186,0.4137,TRAIN,,NO,
F10-L04-0172,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L2,APROBADO,CONFORME,0.1373,0.1555,TEST_100,P0171,SI,Inyectores sucios o filtro de combustible obstruido
F10-L04-0173,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L2,APROBADO,CONFORME,0.192,0.2369,TRAIN,P0172,SI,Falla en sensor de oxigeno o mezcla rica
F10-L04-0174,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L2,APROBADO,CONFORME,0.1609,0.2208,TRAIN,,NO,
F10-L04-0175,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L2,APROBADO,CONFORME,0.2304,0.1073,TRAIN,P0178,NO,
F10-L04-0176,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L2,APROBADO,CONFORME,0.1678,0.1302,TRAIN,P0300,SI,Falla en bujias o bobinas de encendido (misfire)
F10-L04-0177,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L2,APROBADO,CONFORME,0.1251,0.1725,TRAIN,,SI,Cuerpo de aceleracion o valvula IAC sucia
F10-L04-0178,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L2,APROBADO,CONFORME,0.1933,0.1846,TRAIN,,SI,Falla en bujias o bobinas de encendido (misfire)
F10-L04-0179,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L2,APROBADO,CONFORME,0.1528,0.2009,TRAIN,P0171,SI,Falla en sensor de oxigeno o mezcla rica
F10-L04-0180,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L2,APROBADO,CONFORME,0.1738,0.1789,TRAIN,,SI,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga)
F10-L04-0181,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L2,APROBADO,CONFORME,0.1457,0.1435,TRAIN,,NO,
F10-L04-0182,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L2,APROBADO,CONFORME,0.1939,0.185,TRAIN,P0179,NO,
F10-L04-0183,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L2,APROBADO,CONFORME,0.147,0.1195,TRAIN,,NO,
F10-L04-0184,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L2,APROBADO,CONFORME,0.111,0.0749,FIELD_60,,SI,Inyectores sucios o filtro de combustible obstruido
F10-L04-0185,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L2,APROBADO,CONFORME,0.1883,0.1446,TRAIN,,NO,
F10-L04-0186,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L3,APROBADO,CONFORME,0.1009,0.1279,TEST_100,P0172,SI,Falla en bujias o bobinas de encendido (misfire)
F10-L04-0187,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L3,APROBADO,CONFORME,0.1059,0.1313,TRAIN,P0171,SI,Falla en sensor de oxigeno o mezcla rica
F10-L04-0188,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L3,APROBADO,CONFORME,0.2304,0.1074,TRAIN,P0178,NO,
F10-L04-0189,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L3,APROBADO,CONFORME,0.186,0.167,TRAIN,,SI,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados)
F10-L04-0190,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L3,APROBADO,CONFORME,0.1801,0.2288,TRAIN,,SI,Falla en bujias o bobinas de encendido (misfire)
F10-L04-0191,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L3,APROBADO,CONFORME,0.1003,0.1231,TRAIN,P0172,SI,Inyectores sucios o filtro de combustible obstruido
F10-L04-0192,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L3,APROBADO,CONFORME,0.1217,0.1214,FIELD_60,,SI,Inyectores sucios o filtro de combustible obstruido
F10-L04-0193,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L3,APROBADO,CONFORME,0.2357,0.1193,TRAIN,P0171,SI,Bomba de gasolina quemada o con baja presion
F10-L04-0194,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L3,APROBADO,CONFORME,0.1752,0.1301,TRAIN,,NO,
F10-L04-0195,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L3,APROBADO,CONFORME,0.1939,0.0886,TRAIN,P0178,SI,Inyectores sucios o filtro de combustible obstruido
F10-L04-0196,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L3,APROBADO,CONFORME,0.1328,0.1539,DEV_60,,SI,Cuerpo de aceleracion o valvula IAC sucia
F10-L04-0197,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L3,APROBADO,CONFORME,0.1253,0.1018,TRAIN,P0179,SI,Falla en sensor de oxigeno o mezcla rica
F10-L04-0198,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L3,APROBADO,CONFORME,0.1128,0.1688,TRAIN,,SI,Bomba de gasolina quemada o con baja presion
F10-L04-0199,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L3,APROBADO,CONFORME,0.176,0.1719,TRAIN,P0172,SI,Convertidor catalitico ineficiente u obstruido (DTC P0420 / P0430)
F10-L04-0200,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol),MOTOR,L3,APROBADO,CONFORME,0.135,0.1405,TRAIN,,SI,Bomba de gasolina quemada o con baja presion
F10-L05-0001,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L1,APROBADO,CONFORME,0.4647,0.2072,TRAIN,,NO,
F10-L05-0002,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L1,APROBADO,CONFORME,0.2287,0.2818,TRAIN,,NO,
F10-L05-0003,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L1,APROBADO,CONFORME,0.1743,0.1857,TRAIN,,NO,
F10-L05-0004,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L1,APROBADO,CONFORME,0.1728,0.1886,TRAIN,,NO,
F10-L05-0005,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L1,APROBADO,CONFORME,0.2383,0.2103,TRAIN,,NO,
F10-L05-0006,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L1,APROBADO,CONFORME,0.3354,0.3385,TRAIN,,NO,
F10-L05-0007,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L1,APROBADO,CONFORME,0.1979,0.2306,TRAIN,,NO,
F10-L05-0008,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L1,APROBADO,CONFORME,0.2884,0.2495,TRAIN,,NO,
F10-L05-0009,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L1,APROBADO,CONFORME,0.1338,0.202,TRAIN,,NO,
F10-L05-0010,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L1,APROBADO,CONFORME,0.1418,0.0965,TRAIN,,NO,
F10-L05-0011,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L2,APROBADO,CONFORME,0.1946,0.2509,TRAIN,,SI,Bomba de gasolina quemada o con baja presion
F10-L05-0012,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L2,APROBADO,CONFORME,0.1934,0.3378,TRAIN,P0335,SI,Bomba de gasolina quemada o con baja presion
F10-L05-0013,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L2,APROBADO,CONFORME,0.1893,0.1767,TRAIN,,SI,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados)
F10-L05-0014,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L2,APROBADO,CONFORME,0.1711,0.2303,TRAIN,P0340,SI,Faja o cadena de distribucion destensada o con salto de punto
F10-L05-0015,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L2,APROBADO,CONFORME,0.1619,0.1771,TRAIN,,NO,
F10-L05-0016,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L2,APROBADO,CONFORME,0.1256,0.1498,TRAIN,P0339,SI,Falla en bujias o bobinas de encendido (misfire)
F10-L05-0017,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L2,APROBADO,CONFORME,0.1785,0.1824,TRAIN,,SI,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados)
F10-L05-0018,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L2,APROBADO,CONFORME,0.1068,0.1545,TRAIN,P0335,SI,Faja o cadena de distribucion destensada o con salto de punto
F10-L05-0019,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L2,APROBADO,CONFORME,0.1366,0.1504,TRAIN,,NO,
F10-L05-0020,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L2,APROBADO,CONFORME,0.096,0.1074,TRAIN,P0016,SI,Faja o cadena de distribucion destensada o con salto de punto
F10-L05-0021,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L2,APROBADO,CONFORME,0.1562,0.1674,TRAIN,,SI,Bomba de gasolina quemada o con baja presion
F10-L05-0022,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L2,APROBADO,CONFORME,0.1948,0.2049,TRAIN,P0341,SI,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic)
F10-L05-0023,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L2,APROBADO,CONFORME,0.204,0.1954,TRAIN,,NO,
F10-L05-0024,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L2,APROBADO,CONFORME,0.1636,0.156,FIELD_60,,NO,
F10-L05-0025,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L2,APROBADO,CONFORME,0.2464,0.1647,TRAIN,P0335,NO,
F10-L05-0026,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L3,APROBADO,CONFORME,0.1396,0.1391,TRAIN,P0335,SI,Bomba de gasolina quemada o con baja presion
F10-L05-0027,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L3,APROBADO,CONFORME,0.1366,0.1216,TRAIN,P0335,SI,Falla en motor de arranque o solenoide defectuoso (clac seco o carbones gastados)
F10-L05-0028,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L3,APROBADO,CONFORME,0.1345,0.2104,TRAIN,P0340,NO,
F10-L05-0029,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L3,APROBADO,CONFORME,0.1538,0.135,TRAIN,P0016,SI,Faja o cadena de distribucion destensada o con salto de punto
F10-L05-0030,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L3,APROBADO,CONFORME,0.1818,0.1529,TEST_100,,SI,Falla en bujias o bobinas de encendido (misfire)
F10-L05-0031,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L3,APROBADO,CONFORME,0.0943,0.1053,TRAIN,P0336,NO,
F10-L05-0032,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L3,APROBADO,CONFORME,0.1105,0.1323,TRAIN,P0341,NO,
F10-L05-0033,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L3,APROBADO,CONFORME,0.1934,0.2068,TRAIN,P0335,NO,
F10-L05-0034,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L3,APROBADO,CONFORME,0.1865,0.0909,TRAIN,P0339,SI,Falla en bujias o bobinas de encendido (misfire)
F10-L05-0035,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L3,APROBADO,CONFORME,0.1119,0.0961,TRAIN,P0017,SI,Falla en sistema de sincronizacion variable de valvulas (VVT / VVT-i / Valvetronic)
F10-L05-0036,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L3,APROBADO,CONFORME,0.1474,0.1723,TRAIN,,SI,Faja o cadena de distribucion destensada o con salto de punto
F10-L05-0037,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L3,APROBADO,CONFORME,0.1198,0.1337,TRAIN,,NO,
F10-L05-0038,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L3,APROBADO,CONFORME,0.2251,0.1401,TRAIN,P0335,SI,Disco de embrague desgastado o patinando
F10-L05-0039,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L3,APROBADO,CONFORME,0.1466,0.0918,TRAIN,P0340,NO,
F10-L05-0040,Falla en sensor de posicion de cigueñal (CKP) o arbol de levas (CMP),MOTOR,L3,APROBADO,CONFORME,0.1209,0.1339,TRAIN,P0335,SI,Bomba de gasolina quemada o con baja presion
F10-L05-0041,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L1,APROBADO,CONFORME,0.1875,0.1671,TRAIN,,NO,
F10-L05-0042,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L1,APROBADO,CONFORME,0.283,0.2113,TRAIN,,NO,
F10-L05-0043,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L1,APROBADO,CONFORME,0.3344,0.1785,TRAIN,,NO,
F10-L05-0044,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L1,APROBADO,CONFORME,0.1946,0.1501,TRAIN,,NO,
F10-L05-0045,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L1,APROBADO,CONFORME,0.4526,0.2519,TRAIN,,NO,
F10-L05-0046,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L1,APROBADO,CONFORME,0.3519,0.2125,TRAIN,,NO,
F10-L05-0047,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L1,APROBADO,CONFORME,0.2525,0.2892,TRAIN,,NO,
F10-L05-0048,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L1,APROBADO,CONFORME,0.3313,0.1952,TRAIN,,NO,
F10-L05-0049,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L1,APROBADO,CONFORME,0.272,0.1831,TRAIN,,NO,
F10-L05-0050,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L1,APROBADO,CONFORME,0.1817,0.2111,TRAIN,,NO,
F10-L05-0051,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L2,APROBADO,CONFORME,0.1812,0.2927,TRAIN,,SI,Falla en regulador de presion de combustible o diafragma roto
F10-L05-0052,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L2,APROBADO,CONFORME,0.1532,0.2984,TRAIN,P0441,SI,Cuerpo de aceleracion o valvula IAC sucia
F10-L05-0053,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L2,APROBADO,CONFORME,0.2249,0.1931,TRAIN,,NO,
F10-L05-0054,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L2,APROBADO,CONFORME,0.1359,0.3243,TRAIN,P0455,NO,
F10-L05-0055,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L2,APROBADO,CONFORME,0.17,0.1825,TRAIN,,SI,Inyectores sucios o filtro de combustible obstruido
F10-L05-0056,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L2,APROBADO,CONFORME,0.2012,0.3808,TRAIN,P0442,SI,Falla en sensor de oxigeno o mezcla rica
F10-L05-0057,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L2,APROBADO,CONFORME,0.2163,0.2024,TEST_100,,SI,Falla en sistema Flex / Bi-combustible (Alcohol/Etanol)
F10-L05-0058,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L2,APROBADO,CONFORME,0.2235,0.1214,TRAIN,P0440,NO,
F10-L05-0059,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L2,APROBADO,CONFORME,0.1385,0.1585,TRAIN,P0443,NO,
F10-L05-0060,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L2,APROBADO,CONFORME,0.17,0.3615,TRAIN,,NO,
F10-L05-0061,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L2,APROBADO,CONFORME,0.1604,0.2665,TRAIN,P0446,NO,
F10-L05-0062,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L2,APROBADO,CONFORME,0.191,0.1526,TRAIN,,NO,
F10-L05-0063,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L2,APROBADO,CONFORME,0.1532,0.17,TRAIN,P0171,SI,Falla en sensor de oxigeno o mezcla rica
F10-L05-0064,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L2,APROBADO,CONFORME,0.1265,0.1179,TRAIN,,NO,
F10-L05-0065,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L2,APROBADO,CONFORME,0.1155,0.2128,TRAIN,P0456,NO,
F10-L05-0066,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L3,APROBADO,CONFORME,0.1635,0.1515,TRAIN,P0441,SI,Falla en regulador de presion de combustible o diafragma roto
F10-L05-0067,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L3,APROBADO,CONFORME,0.1389,0.142,TRAIN,P0455,SI,Bomba de gasolina quemada o con baja presion
F10-L05-0068,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L3,APROBADO,CONFORME,0.1692,0.1095,TEST_100,P0172,SI,Inyectores sucios o filtro de combustible obstruido
F10-L05-0069,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L3,APROBADO,CONFORME,0.2249,0.1997,TRAIN,,NO,
F10-L05-0070,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L3,APROBADO,CONFORME,0.1812,0.1848,TRAIN,,SI,Bomba de gasolina quemada o con baja presion
F10-L05-0071,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L3,APROBADO,CONFORME,0.1543,0.1265,TRAIN,P0442,SI,Falla en sensor de oxigeno o mezcla rica
F10-L05-0072,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L3,APROBADO,CONFORME,0.191,0.1064,TRAIN,P0440,NO,
F10-L05-0073,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L3,APROBADO,CONFORME,0.1286,0.1005,TRAIN,P0441,SI,Cuerpo de aceleracion o valvula IAC sucia
F10-L05-0074,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L3,APROBADO,CONFORME,0.1619,0.1369,TRAIN,,NO,
F10-L05-0075,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L3,APROBADO,CONFORME,0.1282,0.1078,TRAIN,P0456,SI,Falla en sensor de oxigeno o mezcla rica
F10-L05-0076,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L3,APROBADO,CONFORME,0.1785,0.1497,TRAIN,,SI,Falla en regulador de presion de combustible o diafragma roto
F10-L05-0077,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L3,APROBADO,CONFORME,0.1272,0.0979,TRAIN,P0443,NO,
F10-L05-0078,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L3,APROBADO,CONFORME,0.1064,0.1626,TRAIN,P0171,SI,Falla en sensor de oxigeno o mezcla rica
F10-L05-0079,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L3,APROBADO,CONFORME,0.2012,0.1311,TRAIN,P0455,NO,
F10-L05-0080,Falla en sistema de control de emisiones evaporativas EVAP (canister o valvula de purga),MOTOR,L3,APROBADO,CONFORME,0.1446,0.1302,TRAIN,,SI,Convertidor catalitico ineficiente u obstruido (DTC P0420 / P0430)
F10-L05-0081,Convertidor catalitico ineficiente u obstruido (DTC P0420 / P0430),MOTOR,L1,APROBADO,CONFORME,0.3398,0.1762,TRAIN,,NO,
F10-L05-0082,Convertidor catalitico ineficiente u obstruido (DTC P0420 / P0430),MOTOR,L1,APROBADO,CONFORME,0.3864,0.568,TRAIN,,NO,
